suite,seed,method,budget,trials,lanes,decor_bits,library,noise_mode,noise_rate,prior_mode,case,success_rate,mean_regret,posterior_contact_entropy,posterior_full_entropy,contact_probes,decor_probes
negative_controls,0,expected_regret,4,24,12,0,mixed,none,0.0,uniform,no_decor,0.875,0.125,0.3333333333333333,0.3333333333333333,4.0,0.0
negative_controls,0,expected_regret,6,24,12,0,mixed,none,0.0,uniform,no_decor,1.0,0.0,0.0,0.0,6.0,0.0
negative_controls,0,expected_regret,8,24,12,0,mixed,none,0.0,uniform,no_decor,1.0,0.0,0.0,0.0,8.0,0.0
negative_controls,0,sampled_equivalence,2,24,12,0,mixed,none,0.0,uniform,no_decor,0.375,0.625,1.716228125420674,1.716228125420674,2.0,0.0
negative_controls,0,sampled_equivalence,4,24,12,0,mixed,none,0.0,uniform,no_decor,1.0,0.0,0.0,0.0,4.0,0.0
negative_controls,0,sampled_equivalence,6,24,12,0,mixed,none,0.0,uniform,no_decor,1.0,0.0,0.0,0.0,6.0,0.0
negative_controls,0,sampled_equivalence,8,24,12,0,mixed,none,0.0,uniform,no_decor,1.0,0.0,0.0,0.0,8.0,0.0
negative_controls,1,dense_entropy,2,24,12,0,mixed,none,0.0,uniform,no_decor,0.4583333333333333,0.5416666666666666,1.5849625007211552,1.5849625007211552,2.0,0.0
negative_controls,1,dense_entropy,4,24,12,0,mixed,none,0.0,uniform,no_decor,1.0,0.0,0.0,0.0,4.0,0.0
negative_controls,1,dense_entropy,6,24,12,0,mixed,none,0.0,uniform,no_decor,1.0,0.0,0.0,0.0,6.0,0.0
negative_controls,1,dense_entropy,8,24,12,0,mixed,none,0.0,uniform,no_decor,1.0,0.0,0.0,0.0,8.0,0.0
negative_controls,1,dense_contact_only,2,24,12,0,mixed,none,0.0,uniform,no_decor,0.375,0.625,1.5849625007211552,1.5849625007211552,2.0,0.0
negative_controls,1,dense_contact_only,4,24,12,0,mixed,none,0.0,uniform,no_decor,1.0,0.0,0.0,0.0,4.0,0.0
negative_controls,1,dense_contact_only,6,24,12,0,mixed,none,0.0,uniform,no_decor,1.0,0.0,0.0,0.0,6.0,0.0
negative_controls,1,dense_contact_only,8,24,12,0,mixed,none,0.0,uniform,no_decor,1.0,0.0,0.0,0.0,8.0,0.0
negative_controls,1,critical_cell_entropy,2,24,12,0,mixed,none,0.0,uniform,no_decor,0.08333333333333333,0.9166666666666666,3.1835144242670563,3.1835144242670563,2.0,0.0
negative_controls,1,critical_cell_entropy,4,24,12,0,mixed,none,0.0,uniform,no_decor,0.25,0.75,2.375,2.375,4.0,0.0
negative_controls,1,critical_cell_entropy,6,24,12,0,mixed,none,0.0,uniform,no_decor,0.5833333333333334,0.4166666666666667,1.615601562950722,1.615601562950722,6.0,0.0
negative_controls,1,critical_cell_entropy,8,24,12,0,mixed,none,0.0,uniform,no_decor,0.625,0.375,1.0833333333333333,1.0833333333333333,8.0,0.0
negative_controls,1,contact_equivalence,2,24,12,0,mixed,none,0.0,uniform,no_decor,0.5,0.5,1.5849625007211552,1.5849625007211552,2.0,0.0
negative_controls,1,contact_equivalence,4,24,12,0,mixed,none,0.0,uniform,no_decor,1.0,0.0,0.0,0.0,4.0,0.0
negative_controls,1,contact_equivalence,6,24,12,0,mixed,none,0.0,uniform,no_decor,1.0,0.0,0.0,0.0,6.0,0.0
negative_controls,1,contact_equivalence,8,24,12,0,mixed,none,0.0,uniform,no_decor,1.0,0.0,0.0,0.0,8.0,0.0
negative_controls,1,expected_regret,2,24,12,0,mixed,none,0.0,uniform,no_decor,0.5416666666666666,0.4583333333333333,1.5833333333333333,1.5833333333333333,2.0,0.0
negative_controls,1,expected_regret,4,24,12,0,mixed,none,0.0,uniform,no_decor,0.875,0.125,0.3333333333333333,0.3333333333333333,4.0,0.0
negative_controls,1,expected_regret,6,24,12,0,mixed,none,0.0,uniform,no_decor,1.0,0.0,0.0,0.0,6.0,0.0
negative_controls,1,expected_regret,8,24,12,0,mixed,none,0.0,uniform,no_decor,1.0,0.0,0.0,0.0,8.0,0.0
negative_controls,1,sampled_equivalence,2,24,12,0,mixed,none,0.0,uniform,no_decor,0.20833333333333334,0.7916666666666666,1.6557747372842837,1.6557747372842837,2.0,0.0
negative_controls,1,sampled_equivalence,4,24,12,0,mixed,none,0.0,uniform,no_decor,0.9583333333333334,0.041666666666666664,0.041666666666666664,0.041666666666666664,4.0,0.0
negative_controls,1,sampled_equivalence,6,24,12,0,mixed,none,0.0,uniform,no_decor,1.0,0.0,0.0,0.0,6.0,0.0
negative_controls,1,sampled_equivalence,8,24,12,0,mixed,none,0.0,uniform,no_decor,1.0,0.0,0.0,0.0,8.0,0.0
negative_controls,2,dense_entropy,2,24,12,0,mixed,none,0.0,uniform,no_decor,0.375,0.625,1.5849625007211552,1.5849625007211552,2.0,0.0
negative_controls,2,dense_entropy,4,24,12,0,mixed,none,0.0,uniform,no_decor,1.0,0.0,0.0,0.0,4.0,0.0
negative_controls,2,dense_entropy,6,24,12,0,mixed,none,0.0,uniform,no_decor,1.0,0.0,0.0,0.0,6.0,0.0
negative_controls,2,dense_entropy,8,24,12,0,mixed,none,0.0,uniform,no_decor,1.0,0.0,0.0,0.0,8.0,0.0
negative_controls,2,dense_contact_only,2,24,12,0,mixed,none,0.0,uniform,no_decor,0.4583333333333333,0.5416666666666666,1.5849625007211552,1.5849625007211552,2.0,0.0
negative_controls,2,dense_contact_only,4,24,12,0,mixed,none,0.0,uniform,no_decor,1.0,0.0,0.0,0.0,4.0,0.0
negative_controls,2,dense_contact_only,6,24,12,0,mixed,none,0.0,uniform,no_decor,1.0,0.0,0.0,0.0,6.0,0.0
negative_controls,2,dense_contact_only,8,24,12,0,mixed,none,0.0,uniform,no_decor,1.0,0.0,0.0,0.0,8.0,0.0
negative_controls,2,critical_cell_entropy,2,24,12,0,mixed,none,0.0,uniform,no_decor,0.25,0.75,2.9066870830264424,2.9066870830264424,2.0,0.0
negative_controls,2,critical_cell_entropy,4,24,12,0,mixed,none,0.0,uniform,no_decor,0.2916666666666667,0.7083333333333334,2.375,2.375,4.0,0.0
negative_controls,2,critical_cell_entropy,6,24,12,0,mixed,none,0.0,uniform,no_decor,0.625,0.375,1.4001880212239592,1.4001880212239592,6.0,0.0
negative_controls,2,critical_cell_entropy,8,24,12,0,mixed,none,0.0,uniform,no_decor,0.7083333333333334,0.2916666666666667,0.8333333333333334,0.8333333333333334,8.0,0.0
negative_controls,2,contact_equivalence,2,24,12,0,mixed,none,0.0,uniform,no_decor,0.3333333333333333,0.6666666666666666,1.5849625007211552,1.5849625007211552,2.0,0.0
negative_controls,2,contact_equivalence,4,24,12,0,mixed,none,0.0,uniform,no_decor,1.0,0.0,0.0,0.0,4.0,0.0
negative_controls,2,contact_equivalence,6,24,12,0,mixed,none,0.0,uniform,no_decor,1.0,0.0,0.0,0.0,6.0,0.0
negative_controls,2,contact_equivalence,8,24,12,0,mixed,none,0.0,uniform,no_decor,1.0,0.0,0.0,0.0,8.0,0.0
negative_controls,2,expected_regret,2,24,12,0,mixed,none,0.0,uniform,no_decor,0.20833333333333334,0.7916666666666666,1.75,1.75,2.0,0.0
negative_controls,2,expected_regret,4,24,12,0,mixed,none,0.0,uniform,no_decor,0.625,0.375,0.5,0.5,4.0,0.0
negative_controls,2,expected_regret,6,24,12,0,mixed,none,0.0,uniform,no_decor,1.0,0.0,0.0,0.0,6.0,0.0
negative_controls,2,expected_regret,8,24,12,0,mixed,none,0.0,uniform,no_decor,1.0,0.0,0.0,0.0,8.0,0.0
negative_controls,2,sampled_equivalence,2,24,12,0,mixed,none,0.0,uniform,no_decor,0.20833333333333334,0.7916666666666666,1.6455617165410947,1.6455617165410947,2.0,0.0
negative_controls,2,sampled_equivalence,4,24,12,0,mixed,none,0.0,uniform,no_decor,1.0,0.0,0.08333333333333333,0.08333333333333333,4.0,0.0
negative_controls,2,sampled_equivalence,6,24,12,0,mixed,none,0.0,uniform,no_decor,1.0,0.0,0.0,0.0,6.0,0.0
negative_controls,2,sampled_equivalence,8,24,12,0,mixed,none,0.0,uniform,no_decor,1.0,0.0,0.0,0.0,8.0,0.0
negative_controls,3,dense_entropy,2,24,12,0,mixed,none,0.0,uniform,no_decor,0.25,0.75,1.5849625007211552,1.5849625007211552,2.0,0.0
negative_controls,3,dense_entropy,4,24,12,0,mixed,none,0.0,uniform,no_decor,1.0,0.0,0.0,0.0,4.0,0.0
negative_controls,3,dense_entropy,6,24,12,0,mixed,none,0.0,uniform,no_decor,1.0,0.0,0.0,0.0,6.0,0.0
negative_controls,3,dense_entropy,8,24,12,0,mixed,none,0.0,uniform,no_decor,1.0,0.0,0.0,0.0,8.0,0.0
negative_controls,3,dense_contact_only,2,24,12,0,mixed,none,0.0,uniform,no_decor,0.2916666666666667,0.7083333333333334,1.5849625007211552,1.5849625007211552,2.0,0.0
negative_controls,3,dense_contact_only,4,24,12,0,mixed,none,0.0,uniform,no_decor,1.0,0.0,0.0,0.0,4.0,0.0
negative_controls,3,dense_contact_only,6,24,12,0,mixed,none,0.0,uniform,no_decor,1.0,0.0,0.0,0.0,6.0,0.0
negative_controls,3,dense_contact_only,8,24,12,0,mixed,none,0.0,uniform,no_decor,1.0,0.0,0.0,0.0,8.0,0.0
negative_controls,3,critical_cell_entropy,2,24,12,0,mixed,none,0.0,uniform,no_decor,0.2916666666666667,0.7083333333333334,2.6298597417858285,2.6298597417858285,2.0,0.0
negative_controls,3,critical_cell_entropy,4,24,12,0,mixed,none,0.0,uniform,no_decor,0.4166666666666667,0.5833333333333334,2.0,2.0,4.0,0.0
negative_controls,3,critical_cell_entropy,6,24,12,0,mixed,none,0.0,uniform,no_decor,0.5416666666666666,0.4583333333333333,1.615601562950722,1.615601562950722,6.0,0.0
negative_controls,3,critical_cell_entropy,8,24,12,0,mixed,none,0.0,uniform,no_decor,0.75,0.25,0.75,0.75,8.0,0.0
negative_controls,3,contact_equivalence,2,24,12,0,mixed,none,0.0,uniform,no_decor,0.16666666666666666,0.8333333333333334,1.5849625007211552,1.5849625007211552,2.0,0.0
negative_controls,3,contact_equivalence,4,24,12,0,mixed,none,0.0,uniform,no_decor,1.0,0.0,0.0,0.0,4.0,0.0
negative_controls,3,contact_equivalence,6,24,12,0,mixed,none,0.0,uniform,no_decor,1.0,0.0,0.0,0.0,6.0,0.0
negative_controls,3,contact_equivalence,8,24,12,0,mixed,none,0.0,uniform,no_decor,1.0,0.0,0.0,0.0,8.0,0.0
negative_controls,3,expected_regret,2,24,12,0,mixed,none,0.0,uniform,no_decor,0.2916666666666667,0.7083333333333334,1.625,1.625,2.0,0.0
negative_controls,3,expected_regret,4,24,12,0,mixed,none,0.0,uniform,no_decor,0.9583333333333334,0.041666666666666664,0.2916666666666667,0.2916666666666667,4.0,0.0
negative_controls,3,expected_regret,6,24,12,0,mixed,none,0.0,uniform,no_decor,1.0,0.0,0.0,0.0,6.0,0.0
negative_controls,3,expected_regret,8,24,12,0,mixed,none,0.0,uniform,no_decor,1.0,0.0,0.0,0.0,8.0,0.0
negative_controls,3,sampled_equivalence,2,24,12,0,mixed,none,0.0,uniform,no_decor,0.5,0.5,1.7468671876502408,1.7468671876502408,2.0,0.0
negative_controls,3,sampled_equivalence,4,24,12,0,mixed,none,0.0,uniform,no_decor,1.0,0.0,0.041666666666666664,0.041666666666666664,4.0,0.0
negative_controls,3,sampled_equivalence,6,24,12,0,mixed,none,0.0,uniform,no_decor,1.0,0.0,0.0,0.0,6.0,0.0
negative_controls,3,sampled_equivalence,8,24,12,0,mixed,none,0.0,uniform,no_decor,1.0,0.0,0.0,0.0,8.0,0.0
negative_controls,4,dense_entropy,2,24,12,0,mixed,none,0.0,uniform,no_decor,0.375,0.625,1.5849625007211552,1.5849625007211552,2.0,0.0
negative_controls,4,dense_entropy,4,24,12,0,mixed,none,0.0,uniform,no_decor,1.0,0.0,0.0,0.0,4.0,0.0
negative_controls,4,dense_entropy,6,24,12,0,mixed,none,0.0,uniform,no_decor,1.0,0.0,0.0,0.0,6.0,0.0
negative_controls,4,dense_entropy,8,24,12,0,mixed,none,0.0,uniform,no_decor,1.0,0.0,0.0,0.0,8.0,0.0
negative_controls,4,dense_contact_only,2,24,12,0,mixed,none,0.0,uniform,no_decor,0.25,0.75,1.5849625007211552,1.5849625007211552,2.0,0.0
negative_controls,4,dense_contact_only,4,24,12,0,mixed,none,0.0,uniform,no_decor,1.0,0.0,0.0,0.0,4.0,0.0
negative_controls,4,dense_contact_only,6,24,12,0,mixed,none,0.0,uniform,no_decor,1.0,0.0,0.0,0.0,6.0,0.0
negative_controls,4,dense_contact_only,8,24,12,0,mixed,none,0.0,uniform,no_decor,1.0,0.0,0.0,0.0,8.0,0.0
negative_controls,4,critical_cell_entropy,2,24,12,0,mixed,none,0.0,uniform,no_decor,0.125,0.875,2.9066870830264424,2.9066870830264424,2.0,0.0
negative_controls,4,critical_cell_entropy,4,24,12,0,mixed,none,0.0,uniform,no_decor,0.4166666666666667,0.5833333333333334,2.25,2.25,4.0,0.0
negative_controls,4,critical_cell_entropy,6,24,12,0,mixed,none,0.0,uniform,no_decor,0.5416666666666666,0.4583333333333333,1.4001880212239592,1.4001880212239592,6.0,0.0
negative_controls,4,critical_cell_entropy,8,24,12,0,mixed,none,0.0,uniform,no_decor,0.75,0.25,0.9166666666666666,0.9166666666666666,8.0,0.0
negative_controls,4,contact_equivalence,2,24,12,0,mixed,none,0.0,uniform,no_decor,0.2916666666666667,0.7083333333333334,1.5849625007211552,1.5849625007211552,2.0,0.0
negative_controls,4,contact_equivalence,4,24,12,0,mixed,none,0.0,uniform,no_decor,1.0,0.0,0.0,0.0,4.0,0.0
negative_controls,4,contact_equivalence,6,24,12,0,mixed,none,0.0,uniform,no_decor,1.0,0.0,0.0,0.0,6.0,0.0
negative_controls,4,contact_equivalence,8,24,12,0,mixed,none,0.0,uniform,no_decor,1.0,0.0,0.0,0.0,8.0,0.0
negative_controls,4,expected_regret,2,24,12,0,mixed,none,0.0,uniform,no_decor,0.3333333333333333,0.6666666666666666,1.6666666666666667,1.6666666666666667,2.0,0.0
negative_controls,4,expected_regret,4,24,12,0,mixed,none,0.0,uniform,no_decor,0.75,0.25,0.375,0.375,4.0,0.0
negative_controls,4,expected_regret,6,24,12,0,mixed,none,0.0,uniform,no_decor,1.0,0.0,0.0,0.0,6.0,0.0
negative_controls,4,expected_regret,8,24,12,0,mixed,none,0.0,uniform,no_decor,1.0,0.0,0.0,0.0,8.0,0.0
negative_controls,4,sampled_equivalence,2,24,12,0,mixed,none,0.0,uniform,no_decor,0.2916666666666667,0.7083333333333334,1.4174812503605774,1.4174812503605774,2.0,0.0
negative_controls,4,sampled_equivalence,4,24,12,0,mixed,none,0.0,uniform,no_decor,1.0,0.0,0.0,0.0,4.0,0.0
negative_controls,4,sampled_equivalence,6,24,12,0,mixed,none,0.0,uniform,no_decor,1.0,0.0,0.0,0.0,6.0,0.0
negative_controls,4,sampled_equivalence,8,24,12,0,mixed,none,0.0,uniform,no_decor,1.0,0.0,0.0,0.0,8.0,0.0
negative_controls,5,dense_entropy,2,24,12,0,mixed,none,0.0,uniform,no_decor,0.25,0.75,1.5849625007211552,1.5849625007211552,2.0,0.0
negative_controls,5,dense_entropy,4,24,12,0,mixed,none,0.0,uniform,no_decor,1.0,0.0,0.0,0.0,4.0,0.0
negative_controls,5,dense_entropy,6,24,12,0,mixed,none,0.0,uniform,no_decor,1.0,0.0,0.0,0.0,6.0,0.0
negative_controls,5,dense_entropy,8,24,12,0,mixed,none,0.0,uniform,no_decor,1.0,0.0,0.0,0.0,8.0,0.0
negative_controls,5,dense_contact_only,2,24,12,0,mixed,none,0.0,uniform,no_decor,0.125,0.875,1.5849625007211552,1.5849625007211552,2.0,0.0
negative_controls,5,dense_contact_only,4,24,12,0,mixed,none,0.0,uniform,no_decor,1.0,0.0,0.0,0.0,4.0,0.0
negative_controls,5,dense_contact_only,6,24,12,0,mixed,none,0.0,uniform,no_decor,1.0,0.0,0.0,0.0,6.0,0.0
negative_controls,5,dense_contact_only,8,24,12,0,mixed,none,0.0,uniform,no_decor,1.0,0.0,0.0,0.0,8.0,0.0
negative_controls,5,critical_cell_entropy,2,24,12,0,mixed,none,0.0,uniform,no_decor,0.25,0.75,2.9066870830264424,2.9066870830264424,2.0,0.0
negative_controls,5,critical_cell_entropy,4,24,12,0,mixed,none,0.0,uniform,no_decor,0.3333333333333333,0.6666666666666666,2.25,2.25,4.0,0.0
negative_controls,5,critical_cell_entropy,6,24,12,0,mixed,none,0.0,uniform,no_decor,0.5833333333333334,0.4166666666666667,1.1847744794971964,1.1847744794971964,6.0,0.0
negative_controls,5,critical_cell_entropy,8,24,12,0,mixed,none,0.0,uniform,no_decor,0.8333333333333334,0.16666666666666666,0.5833333333333334,0.5833333333333334,8.0,0.0
negative_controls,5,contact_equivalence,2,24,12,0,mixed,none,0.0,uniform,no_decor,0.375,0.625,1.5849625007211552,1.5849625007211552,2.0,0.0
negative_controls,5,contact_equivalence,4,24,12,0,mixed,none,0.0,uniform,no_decor,1.0,0.0,0.0,0.0,4.0,0.0
negative_controls,5,contact_equivalence,6,24,12,0,mixed,none,0.0,uniform,no_decor,1.0,0.0,0.0,0.0,6.0,0.0
negative_controls,5,contact_equivalence,8,24,12,0,mixed,none,0.0,uniform,no_decor,1.0,0.0,0.0,0.0,8.0,0.0
negative_controls,5,expected_regret,2,24,12,0,mixed,none,0.0,uniform,no_decor,0.20833333333333334,0.7916666666666666,1.5,1.5,2.0,0.0
negative_controls,5,expected_regret,4,24,12,0,mixed,none,0.0,uniform,no_decor,0.9166666666666666,0.08333333333333333,0.25,0.25,4.0,0.0
negative_controls,5,expected_regret,6,24,12,0,mixed,none,0.0,uniform,no_decor,1.0,0.0,0.0,0.0,6.0,0.0
negative_controls,5,expected_regret,8,24,12,0,mixed,none,0.0,uniform,no_decor,1.0,0.0,0.0,0.0,8.0,0.0
negative_controls,5,sampled_equivalence,2,24,12,0,mixed,none,0.0,uniform,no_decor,0.25,0.75,1.8468148414809986,1.8468148414809986,2.0,0.0
negative_controls,5,sampled_equivalence,4,24,12,0,mixed,none,0.0,uniform,no_decor,0.9166666666666666,0.08333333333333333,0.125,0.125,4.0,0.0
negative_controls,5,sampled_equivalence,6,24,12,0,mixed,none,0.0,uniform,no_decor,1.0,0.0,0.0,0.0,6.0,0.0
negative_controls,5,sampled_equivalence,8,24,12,0,mixed,none,0.0,uniform,no_decor,1.0,0.0,0.0,0.0,8.0,0.0
negative_controls,6,dense_entropy,2,24,12,0,mixed,none,0.0,uniform,no_decor,0.25,0.75,1.5849625007211552,1.5849625007211552,2.0,0.0
negative_controls,6,dense_entropy,4,24,12,0,mixed,none,0.0,uniform,no_decor,1.0,0.0,0.0,0.0,4.0,0.0
negative_controls,6,dense_entropy,6,24,12,0,mixed,none,0.0,uniform,no_decor,1.0,0.0,0.0,0.0,6.0,0.0
negative_controls,6,dense_entropy,8,24,12,0,mixed,none,0.0,uniform,no_decor,1.0,0.0,0.0,0.0,8.0,0.0
negative_controls,6,dense_contact_only,2,24,12,0,mixed,none,0.0,uniform,no_decor,0.4583333333333333,0.5416666666666666,1.5849625007211552,1.5849625007211552,2.0,0.0
negative_controls,6,dense_contact_only,4,24,12,0,mixed,none,0.0,uniform,no_decor,1.0,0.0,0.0,0.0,4.0,0.0
negative_controls,6,dense_contact_only,6,24,12,0,mixed,none,0.0,uniform,no_decor,1.0,0.0,0.0,0.0,6.0,0.0
negative_controls,6,dense_contact_only,8,24,12,0,mixed,none,0.0,uniform,no_decor,1.0,0.0,0.0,0.0,8.0,0.0
negative_controls,6,critical_cell_entropy,2,24,12,0,mixed,none,0.0,uniform,no_decor,0.4166666666666667,0.5833333333333334,2.7682734124061352,2.7682734124061352,2.0,0.0
negative_controls,6,critical_cell_entropy,4,24,12,0,mixed,none,0.0,uniform,no_decor,0.4583333333333333,0.5416666666666666,1.75,1.75,4.0,0.0
negative_controls,6,critical_cell_entropy,6,24,12,0,mixed,none,0.0,uniform,no_decor,0.6666666666666666,0.3333333333333333,1.077067708633815,1.077067708633815,6.0,0.0
negative_controls,6,critical_cell_entropy,8,24,12,0,mixed,none,0.0,uniform,no_decor,0.7916666666666666,0.20833333333333334,0.5833333333333334,0.5833333333333334,8.0,0.0
negative_controls,6,contact_equivalence,2,24,12,0,mixed,none,0.0,uniform,no_decor,0.2916666666666667,0.7083333333333334,1.5849625007211552,1.5849625007211552,2.0,0.0
negative_controls,6,contact_equivalence,4,24,12,0,mixed,none,0.0,uniform,no_decor,1.0,0.0,0.0,0.0,4.0,0.0
negative_controls,6,contact_equivalence,6,24,12,0,mixed,none,0.0,uniform,no_decor,1.0,0.0,0.0,0.0,6.0,0.0
negative_controls,6,contact_equivalence,8,24,12,0,mixed,none,0.0,uniform,no_decor,1.0,0.0,0.0,0.0,8.0,0.0
negative_controls,6,expected_regret,2,24,12,0,mixed,none,0.0,uniform,no_decor,0.2916666666666667,0.7083333333333334,1.8333333333333333,1.8333333333333333,2.0,0.0
negative_controls,6,expected_regret,4,24,12,0,mixed,none,0.0,uniform,no_decor,0.7916666666666666,0.20833333333333334,0.3333333333333333,0.3333333333333333,4.0,0.0
negative_controls,6,expected_regret,6,24,12,0,mixed,none,0.0,uniform,no_decor,1.0,0.0,0.0,0.0,6.0,0.0
negative_controls,6,expected_regret,8,24,12,0,mixed,none,0.0,uniform,no_decor,1.0,0.0,0.0,0.0,8.0,0.0
negative_controls,6,sampled_equivalence,2,24,12,0,mixed,none,0.0,uniform,no_decor,0.3333333333333333,0.6666666666666666,1.544935154071143,1.544935154071143,2.0,0.0
negative_controls,6,sampled_equivalence,4,24,12,0,mixed,none,0.0,uniform,no_decor,1.0,0.0,0.0,0.0,4.0,0.0
negative_controls,6,sampled_equivalence,6,24,12,0,mixed,none,0.0,uniform,no_decor,1.0,0.0,0.0,0.0,6.0,0.0
negative_controls,6,sampled_equivalence,8,24,12,0,mixed,none,0.0,uniform,no_decor,1.0,0.0,0.0,0.0,8.0,0.0
negative_controls,7,dense_entropy,2,24,12,0,mixed,none,0.0,uniform,no_decor,0.20833333333333334,0.7916666666666666,1.5849625007211552,1.5849625007211552,2.0,0.0
negative_controls,7,dense_entropy,4,24,12,0,mixed,none,0.0,uniform,no_decor,1.0,0.0,0.0,0.0,4.0,0.0
negative_controls,7,dense_entropy,6,24,12,0,mixed,none,0.0,uniform,no_decor,1.0,0.0,0.0,0.0,6.0,0.0
negative_controls,7,dense_entropy,8,24,12,0,mixed,none,0.0,uniform,no_decor,1.0,0.0,0.0,0.0,8.0,0.0
negative_controls,7,dense_contact_only,2,24,12,0,mixed,none,0.0,uniform,no_decor,0.3333333333333333,0.6666666666666666,1.5849625007211552,1.5849625007211552,2.0,0.0
negative_controls,7,dense_contact_only,4,24,12,0,mixed,none,0.0,uniform,no_decor,1.0,0.0,0.0,0.0,4.0,0.0
negative_controls,7,dense_contact_only,6,24,12,0,mixed,none,0.0,uniform,no_decor,1.0,0.0,0.0,0.0,6.0,0.0
negative_controls,7,dense_contact_only,8,24,12,0,mixed,none,0.0,uniform,no_decor,1.0,0.0,0.0,0.0,8.0,0.0
negative_controls,7,critical_cell_entropy,2,24,12,0,mixed,none,0.0,uniform,no_decor,0.2916666666666667,0.7083333333333334,2.6298597417858285,2.6298597417858285,2.0,0.0
negative_controls,7,critical_cell_entropy,4,24,12,0,mixed,none,0.0,uniform,no_decor,0.375,0.625,1.875,1.875,4.0,0.0
negative_controls,7,critical_cell_entropy,6,24,12,0,mixed,none,0.0,uniform,no_decor,0.5833333333333334,0.4166666666666667,1.2924812503605778,1.2924812503605778,6.0,0.0
negative_controls,7,critical_cell_entropy,8,24,12,0,mixed,none,0.0,uniform,no_decor,0.8333333333333334,0.16666666666666666,0.5833333333333334,0.5833333333333334,8.0,0.0
negative_controls,7,contact_equivalence,2,24,12,0,mixed,none,0.0,uniform,no_decor,0.2916666666666667,0.7083333333333334,1.5849625007211552,1.5849625007211552,2.0,0.0
negative_controls,7,contact_equivalence,4,24,12,0,mixed,none,0.0,uniform,no_decor,1.0,0.0,0.0,0.0,4.0,0.0
negative_controls,7,contact_equivalence,6,24,12,0,mixed,none,0.0,uniform,no_decor,1.0,0.0,0.0,0.0,6.0,0.0
negative_controls,7,contact_equivalence,8,24,12,0,mixed,none,0.0,uniform,no_decor,1.0,0.0,0.0,0.0,8.0,0.0
negative_controls,7,expected_regret,2,24,12,0,mixed,none,0.0,uniform,no_decor,0.4583333333333333,0.5416666666666666,1.625,1.625,2.0,0.0
negative_controls,7,expected_regret,4,24,12,0,mixed,none,0.0,uniform,no_decor,0.9166666666666666,0.08333333333333333,0.2916666666666667,0.2916666666666667,4.0,0.0
negative_controls,7,expected_regret,6,24,12,0,mixed,none,0.0,uniform,no_decor,1.0,0.0,0.0,0.0,6.0,0.0
negative_controls,7,expected_regret,8,24,12,0,mixed,none,0.0,uniform,no_decor,1.0,0.0,0.0,0.0,8.0,0.0
