suite,seed,method,budget,trials,lanes,decor_bits,library,noise_mode,noise_rate,prior_mode,success_rate,mean_regret,posterior_contact_entropy,posterior_full_entropy,contact_probes,decor_probes
main_budget,0,visual_only,0,24,12,64,mixed,none,0.0,uniform,0.20833333333333334,0.7916666666666666,3.5849625007211565,67.58496250072115,0.0,0.0
main_budget,0,visual_only,1,24,12,64,mixed,none,0.0,uniform,0.125,0.875,3.5849625007211565,67.58496250072115,0.0,0.0
main_budget,0,visual_only,2,24,12,64,mixed,none,0.0,uniform,0.041666666666666664,0.9583333333333334,3.5849625007211565,67.58496250072115,0.0,0.0
main_budget,0,visual_only,3,24,12,64,mixed,none,0.0,uniform,0.08333333333333333,0.9166666666666666,3.5849625007211565,67.58496250072115,0.0,0.0
main_budget,0,visual_only,4,24,12,64,mixed,none,0.0,uniform,0.16666666666666666,0.8333333333333334,3.5849625007211565,67.58496250072115,0.0,0.0
main_budget,0,visual_only,5,24,12,64,mixed,none,0.0,uniform,0.125,0.875,3.5849625007211565,67.58496250072115,0.0,0.0
main_budget,0,visual_only,6,24,12,64,mixed,none,0.0,uniform,0.041666666666666664,0.9583333333333334,3.5849625007211565,67.58496250072115,0.0,0.0
main_budget,0,visual_only,7,24,12,64,mixed,none,0.0,uniform,0.125,0.875,3.5849625007211565,67.58496250072115,0.0,0.0
main_budget,0,visual_only,8,24,12,64,mixed,none,0.0,uniform,0.08333333333333333,0.9166666666666666,3.5849625007211565,67.58496250072115,0.0,0.0
main_budget,0,visual_only,9,24,12,64,mixed,none,0.0,uniform,0.16666666666666666,0.8333333333333334,3.5849625007211565,67.58496250072115,0.0,0.0
main_budget,0,visual_only,10,24,12,64,mixed,none,0.0,uniform,0.08333333333333333,0.9166666666666666,3.5849625007211565,67.58496250072115,0.0,0.0
main_budget,0,random,0,24,12,64,mixed,none,0.0,uniform,0.041666666666666664,0.9583333333333334,3.5849625007211565,67.58496250072115,0.0,0.0
main_budget,0,random,1,24,12,64,mixed,none,0.0,uniform,0.16666666666666666,0.8333333333333334,3.0856375748609657,65.75230424152764,0.6666666666666666,0.3333333333333333
main_budget,0,random,2,24,12,64,mixed,none,0.0,uniform,0.20833333333333334,0.7916666666666666,2.6747825895145136,64.6747825895145,1.5,0.5
main_budget,0,random,3,24,12,64,mixed,none,0.0,uniform,0.16666666666666666,0.8333333333333334,2.185691306139585,63.35235797280624,2.2916666666666665,0.7083333333333334
main_budget,0,random,4,24,12,64,mixed,none,0.0,uniform,0.2916666666666667,0.7083333333333334,2.075823434352887,61.90915676768622,2.9583333333333335,1.0416666666666667
main_budget,0,random,5,24,12,64,mixed,none,0.0,uniform,0.4583333333333333,0.5416666666666666,1.6760008550830439,61.17600085508304,3.875,1.125
main_budget,0,random,6,24,12,64,mixed,none,0.0,uniform,0.4583333333333333,0.5416666666666666,1.4676675217497108,59.634334188416375,4.541666666666667,1.4583333333333333
main_budget,0,random,7,24,12,64,mixed,none,0.0,uniform,0.625,0.375,1.0785071049628512,58.24517377162951,5.291666666666667,1.7083333333333333
main_budget,0,random,8,24,12,64,mixed,none,0.0,uniform,0.7083333333333334,0.2916666666666667,0.8121605456804031,56.97882721234706,6.041666666666667,1.9583333333333333
main_budget,0,random,9,24,12,64,mixed,none,0.0,uniform,0.5833333333333334,0.4166666666666667,0.8121605456804031,55.3121605456804,6.625,2.375
main_budget,0,random,10,24,12,64,mixed,none,0.0,uniform,0.75,0.25,0.7422408829673764,54.24224088296739,7.375,2.625
main_budget,0,dense_entropy,0,24,12,64,mixed,none,0.0,uniform,0.041666666666666664,0.9583333333333334,3.5849625007211565,67.58496250072115,0.0,0.0
main_budget,0,dense_entropy,1,24,12,64,mixed,none,0.0,uniform,0.0,1.0,3.5849625007211565,63.58496250072114,0.0,1.0
