suite,seed,method,budget,trials,lanes,decor_bits,library,noise_mode,noise_rate,prior_mode,success_rate,mean_regret,posterior_contact_entropy,posterior_full_entropy,contact_probes,decor_probes
prior_stress,2,expected_regret,4,24,16,64,mixed,none,0.0,uniform,0.875,0.125,0.5974937501201927,64.5974937501202,4.0,0.0
prior_stress,2,expected_regret,6,24,16,64,mixed,none,0.0,uniform,1.0,0.0,0.0,64.0,6.0,0.0
prior_stress,2,expected_regret,8,24,16,64,mixed,none,0.0,uniform,1.0,0.0,0.0,64.0,8.0,0.0
prior_stress,2,sampled_equivalence,2,24,16,64,mixed,none,0.0,uniform,0.041666666666666664,0.9583333333333334,1.9696424405086999,65.96964244050871,2.0,0.0
prior_stress,2,sampled_equivalence,4,24,16,64,mixed,none,0.0,uniform,0.8333333333333334,0.16666666666666666,0.25,64.25,4.0,0.0
prior_stress,2,sampled_equivalence,6,24,16,64,mixed,none,0.0,uniform,1.0,0.0,0.0,64.0,6.0,0.0
prior_stress,2,sampled_equivalence,8,24,16,64,mixed,none,0.0,uniform,1.0,0.0,0.0,64.0,8.0,0.0
prior_stress,3,dense_entropy,2,24,16,64,mixed,none,0.0,uniform,0.125,0.875,4.0,60.0,0.0,2.0
prior_stress,3,dense_entropy,4,24,16,64,mixed,none,0.0,uniform,0.08333333333333333,0.9166666666666666,4.0,52.0,0.0,4.0
prior_stress,3,dense_entropy,6,24,16,64,mixed,none,0.0,uniform,0.0,1.0,4.0,44.0,0.0,6.0
prior_stress,3,dense_entropy,8,24,16,64,mixed,none,0.0,uniform,0.08333333333333333,0.9166666666666666,4.0,36.0,0.0,8.0
prior_stress,3,dense_contact_only,2,24,16,64,mixed,none,0.0,uniform,0.375,0.625,2.0,66.0,2.0,0.0
prior_stress,3,dense_contact_only,4,24,16,64,mixed,none,0.0,uniform,1.0,0.0,0.0,64.0,4.0,0.0
prior_stress,3,dense_contact_only,6,24,16,64,mixed,none,0.0,uniform,1.0,0.0,0.0,64.0,6.0,0.0
prior_stress,3,dense_contact_only,8,24,16,64,mixed,none,0.0,uniform,1.0,0.0,0.0,64.0,8.0,0.0
prior_stress,3,critical_cell_entropy,2,24,16,64,mixed,none,0.0,uniform,0.20833333333333334,0.7916666666666666,3.1727957683813393,67.17279576838132,2.0,0.0
prior_stress,3,critical_cell_entropy,4,24,16,64,mixed,none,0.0,uniform,0.3333333333333333,0.6666666666666666,2.688721875540867,66.68872187554085,4.0,0.0
prior_stress,3,critical_cell_entropy,6,24,16,64,mixed,none,0.0,uniform,0.5,0.5,2.0762050593046015,66.07620505930463,6.0,0.0
prior_stress,3,critical_cell_entropy,8,24,16,64,mixed,none,0.0,uniform,0.625,0.375,1.25,65.25,8.0,0.0
prior_stress,3,contact_equivalence,2,24,16,64,mixed,none,0.0,uniform,0.2916666666666667,0.7083333333333334,2.0,66.0,2.0,0.0
prior_stress,3,contact_equivalence,4,24,16,64,mixed,none,0.0,uniform,1.0,0.0,0.0,64.0,4.0,0.0
prior_stress,3,contact_equivalence,6,24,16,64,mixed,none,0.0,uniform,1.0,0.0,0.0,64.0,6.0,0.0
prior_stress,3,contact_equivalence,8,24,16,64,mixed,none,0.0,uniform,1.0,0.0,0.0,64.0,8.0,0.0
prior_stress,3,expected_regret,2,24,16,64,mixed,none,0.0,uniform,0.20833333333333334,0.7916666666666666,2.203163795065992,66.20316379506598,2.0,0.0
prior_stress,3,expected_regret,4,24,16,64,mixed,none,0.0,uniform,0.5833333333333334,0.4166666666666667,0.6218671876502408,64.62186718765024,4.0,0.0
prior_stress,3,expected_regret,6,24,16,64,mixed,none,0.0,uniform,1.0,0.0,0.0,64.0,6.0,0.0
prior_stress,3,expected_regret,8,24,16,64,mixed,none,0.0,uniform,1.0,0.0,0.0,64.0,8.0,0.0
prior_stress,3,sampled_equivalence,2,24,16,64,mixed,none,0.0,uniform,0.3333333333333333,0.6666666666666666,1.9294014286477796,65.92940142864778,2.0,0.0
prior_stress,3,sampled_equivalence,4,24,16,64,mixed,none,0.0,uniform,0.9166666666666666,0.08333333333333333,0.20833333333333334,64.20833333333333,4.0,0.0
prior_stress,3,sampled_equivalence,6,24,16,64,mixed,none,0.0,uniform,1.0,0.0,0.0,64.0,6.0,0.0
prior_stress,3,sampled_equivalence,8,24,16,64,mixed,none,0.0,uniform,1.0,0.0,0.0,64.0,8.0,0.0
prior_stress,4,dense_entropy,2,24,16,64,mixed,none,0.0,uniform,0.16666666666666666,0.8333333333333334,4.0,60.0,0.0,2.0
prior_stress,4,dense_entropy,4,24,16,64,mixed,none,0.0,uniform,0.08333333333333333,0.9166666666666666,4.0,52.0,0.0,4.0
prior_stress,4,dense_entropy,6,24,16,64,mixed,none,0.0,uniform,0.08333333333333333,0.9166666666666666,4.0,44.0,0.0,6.0
prior_stress,4,dense_entropy,8,24,16,64,mixed,none,0.0,uniform,0.125,0.875,4.0,36.0,0.0,8.0
prior_stress,4,dense_contact_only,2,24,16,64,mixed,none,0.0,uniform,0.3333333333333333,0.6666666666666666,2.0,66.0,2.0,0.0
prior_stress,4,dense_contact_only,4,24,16,64,mixed,none,0.0,uniform,1.0,0.0,0.0,64.0,4.0,0.0
prior_stress,4,dense_contact_only,6,24,16,64,mixed,none,0.0,uniform,1.0,0.0,0.0,64.0,6.0,0.0
prior_stress,4,dense_contact_only,8,24,16,64,mixed,none,0.0,uniform,1.0,0.0,0.0,64.0,8.0,0.0
prior_stress,4,critical_cell_entropy,2,24,16,64,mixed,none,0.0,uniform,0.2916666666666667,0.7083333333333334,2.6968764031241377,66.69687640312414,2.0,0.0
prior_stress,4,critical_cell_entropy,4,24,16,64,mixed,none,0.0,uniform,0.4166666666666667,0.5833333333333334,2.3899750004807703,66.38997500048076,4.0,0.0
prior_stress,4,critical_cell_entropy,6,24,16,64,mixed,none,0.0,uniform,0.5833333333333334,0.4166666666666667,1.660964047443681,65.6609640474437,6.0,0.0
prior_stress,4,critical_cell_entropy,8,24,16,64,mixed,none,0.0,uniform,0.5833333333333334,0.4166666666666667,1.25,65.25,8.0,0.0
prior_stress,4,contact_equivalence,2,24,16,64,mixed,none,0.0,uniform,0.125,0.875,2.0,66.0,2.0,0.0
prior_stress,4,contact_equivalence,4,24,16,64,mixed,none,0.0,uniform,1.0,0.0,0.0,64.0,4.0,0.0
prior_stress,4,contact_equivalence,6,24,16,64,mixed,none,0.0,uniform,1.0,0.0,0.0,64.0,6.0,0.0
prior_stress,4,contact_equivalence,8,24,16,64,mixed,none,0.0,uniform,1.0,0.0,0.0,64.0,8.0,0.0
prior_stress,4,expected_regret,2,24,16,64,mixed,none,0.0,uniform,0.375,0.625,1.9877502533392295,65.98775025333923,2.0,0.0
prior_stress,4,expected_regret,4,24,16,64,mixed,none,0.0,uniform,0.8333333333333334,0.16666666666666666,0.5070802083934297,64.50708020839342,4.0,0.0
prior_stress,4,expected_regret,6,24,16,64,mixed,none,0.0,uniform,1.0,0.0,0.0,64.0,6.0,0.0
prior_stress,4,expected_regret,8,24,16,64,mixed,none,0.0,uniform,1.0,0.0,0.0,64.0,8.0,0.0
prior_stress,4,sampled_equivalence,2,24,16,64,mixed,none,0.0,uniform,0.3333333333333333,0.6666666666666666,2.0286023363119847,66.02860233631198,2.0,0.0
prior_stress,4,sampled_equivalence,4,24,16,64,mixed,none,0.0,uniform,0.8333333333333334,0.16666666666666666,0.25,64.25,4.0,0.0
prior_stress,4,sampled_equivalence,6,24,16,64,mixed,none,0.0,uniform,1.0,0.0,0.0,64.0,6.0,0.0
prior_stress,4,sampled_equivalence,8,24,16,64,mixed,none,0.0,uniform,1.0,0.0,0.0,64.0,8.0,0.0
prior_stress,5,dense_entropy,2,24,16,64,mixed,none,0.0,uniform,0.041666666666666664,0.9583333333333334,4.0,60.0,0.0,2.0
prior_stress,5,dense_entropy,4,24,16,64,mixed,none,0.0,uniform,0.041666666666666664,0.9583333333333334,4.0,52.0,0.0,4.0
prior_stress,5,dense_entropy,6,24,16,64,mixed,none,0.0,uniform,0.0,1.0,4.0,44.0,0.0,6.0
prior_stress,5,dense_entropy,8,24,16,64,mixed,none,0.0,uniform,0.0,1.0,4.0,36.0,0.0,8.0
prior_stress,5,dense_contact_only,2,24,16,64,mixed,none,0.0,uniform,0.25,0.75,2.0,66.0,2.0,0.0
prior_stress,5,dense_contact_only,4,24,16,64,mixed,none,0.0,uniform,1.0,0.0,0.0,64.0,4.0,0.0
prior_stress,5,dense_contact_only,6,24,16,64,mixed,none,0.0,uniform,1.0,0.0,0.0,64.0,6.0,0.0
prior_stress,5,dense_contact_only,8,24,16,64,mixed,none,0.0,uniform,1.0,0.0,0.0,64.0,8.0,0.0
prior_stress,5,critical_cell_entropy,2,24,16,64,mixed,none,0.0,uniform,0.125,0.875,3.4900753452194735,67.49007534521947,2.0,0.0
prior_stress,5,critical_cell_entropy,4,24,16,64,mixed,none,0.0,uniform,0.125,0.875,3.1368421881310122,67.13684218813101,4.0,0.0
prior_stress,5,critical_cell_entropy,6,24,16,64,mixed,none,0.0,uniform,0.375,0.625,2.353032400545215,66.35303240054525,6.0,0.0
prior_stress,5,critical_cell_entropy,8,24,16,64,mixed,none,0.0,uniform,0.4583333333333333,0.5416666666666666,1.625,65.625,8.0,0.0
prior_stress,5,contact_equivalence,2,24,16,64,mixed,none,0.0,uniform,0.2916666666666667,0.7083333333333334,2.0,66.0,2.0,0.0
prior_stress,5,contact_equivalence,4,24,16,64,mixed,none,0.0,uniform,1.0,0.0,0.0,64.0,4.0,0.0
prior_stress,5,contact_equivalence,6,24,16,64,mixed,none,0.0,uniform,1.0,0.0,0.0,64.0,6.0,0.0
prior_stress,5,contact_equivalence,8,24,16,64,mixed,none,0.0,uniform,1.0,0.0,0.0,64.0,8.0,0.0
prior_stress,5,expected_regret,2,24,16,64,mixed,none,0.0,uniform,0.2916666666666667,0.7083333333333334,2.2250833288854754,66.22508332888546,2.0,0.0
prior_stress,5,expected_regret,4,24,16,64,mixed,none,0.0,uniform,0.625,0.375,0.7122807293770039,64.712280729377,4.0,0.0
prior_stress,5,expected_regret,6,24,16,64,mixed,none,0.0,uniform,1.0,0.0,0.0,64.0,6.0,0.0
prior_stress,5,expected_regret,8,24,16,64,mixed,none,0.0,uniform,1.0,0.0,0.0,64.0,8.0,0.0
prior_stress,5,sampled_equivalence,2,24,16,64,mixed,none,0.0,uniform,0.2916666666666667,0.7083333333333334,2.023694528890854,66.02369452889086,2.0,0.0
prior_stress,5,sampled_equivalence,4,24,16,64,mixed,none,0.0,uniform,0.9166666666666666,0.08333333333333333,0.125,64.125,4.0,0.0
prior_stress,5,sampled_equivalence,6,24,16,64,mixed,none,0.0,uniform,1.0,0.0,0.0,64.0,6.0,0.0
prior_stress,5,sampled_equivalence,8,24,16,64,mixed,none,0.0,uniform,1.0,0.0,0.0,64.0,8.0,0.0
prior_stress,6,dense_entropy,2,24,16,64,mixed,none,0.0,uniform,0.041666666666666664,0.9583333333333334,4.0,60.0,0.0,2.0
prior_stress,6,dense_entropy,4,24,16,64,mixed,none,0.0,uniform,0.041666666666666664,0.9583333333333334,4.0,52.0,0.0,4.0
prior_stress,6,dense_entropy,6,24,16,64,mixed,none,0.0,uniform,0.08333333333333333,0.9166666666666666,4.0,44.0,0.0,6.0
prior_stress,6,dense_entropy,8,24,16,64,mixed,none,0.0,uniform,0.041666666666666664,0.9583333333333334,4.0,36.0,0.0,8.0
prior_stress,6,dense_contact_only,2,24,16,64,mixed,none,0.0,uniform,0.2916666666666667,0.7083333333333334,2.0,66.0,2.0,0.0
prior_stress,6,dense_contact_only,4,24,16,64,mixed,none,0.0,uniform,1.0,0.0,0.0,64.0,4.0,0.0
prior_stress,6,dense_contact_only,6,24,16,64,mixed,none,0.0,uniform,1.0,0.0,0.0,64.0,6.0,0.0
prior_stress,6,dense_contact_only,8,24,16,64,mixed,none,0.0,uniform,1.0,0.0,0.0,64.0,8.0,0.0
prior_stress,6,critical_cell_entropy,2,24,16,64,mixed,none,0.0,uniform,0.08333333333333333,0.9166666666666666,3.4900753452194735,67.49007534521947,2.0,0.0
prior_stress,6,critical_cell_entropy,4,24,16,64,mixed,none,0.0,uniform,0.2916666666666667,0.7083333333333334,2.5393484380108187,66.5393484380108,4.0,0.0
prior_stress,6,critical_cell_entropy,6,24,16,64,mixed,none,0.0,uniform,0.375,0.625,2.0762050593046015,66.07620505930463,6.0,0.0
prior_stress,6,critical_cell_entropy,8,24,16,64,mixed,none,0.0,uniform,0.5833333333333334,0.4166666666666667,1.375,65.375,8.0,0.0
prior_stress,6,contact_equivalence,2,24,16,64,mixed,none,0.0,uniform,0.3333333333333333,0.6666666666666666,2.0,66.0,2.0,0.0
prior_stress,6,contact_equivalence,4,24,16,64,mixed,none,0.0,uniform,1.0,0.0,0.0,64.0,4.0,0.0
prior_stress,6,contact_equivalence,6,24,16,64,mixed,none,0.0,uniform,1.0,0.0,0.0,64.0,6.0,0.0
prior_stress,6,contact_equivalence,8,24,16,64,mixed,none,0.0,uniform,1.0,0.0,0.0,64.0,8.0,0.0
prior_stress,6,expected_regret,2,24,16,64,mixed,none,0.0,uniform,0.125,0.875,2.0467101491425153,66.04671014914253,2.0,0.0
prior_stress,6,expected_regret,4,24,16,64,mixed,none,0.0,uniform,0.8333333333333334,0.16666666666666666,0.5314536459234779,64.53145364592348,4.0,0.0
prior_stress,6,expected_regret,6,24,16,64,mixed,none,0.0,uniform,1.0,0.0,0.0,64.0,6.0,0.0
prior_stress,6,expected_regret,8,24,16,64,mixed,none,0.0,uniform,1.0,0.0,0.0,64.0,8.0,0.0
prior_stress,6,sampled_equivalence,2,24,16,64,mixed,none,0.0,uniform,0.125,0.875,2.0247340778446556,66.02473407784466,2.0,0.0
prior_stress,6,sampled_equivalence,4,24,16,64,mixed,none,0.0,uniform,0.9166666666666666,0.08333333333333333,0.2327067708633815,64.23270677086339,4.0,0.0
prior_stress,6,sampled_equivalence,6,24,16,64,mixed,none,0.0,uniform,1.0,0.0,0.0,64.0,6.0,0.0
prior_stress,6,sampled_equivalence,8,24,16,64,mixed,none,0.0,uniform,1.0,0.0,0.0,64.0,8.0,0.0
prior_stress,7,dense_entropy,2,24,16,64,mixed,none,0.0,uniform,0.08333333333333333,0.9166666666666666,4.0,60.0,0.0,2.0
prior_stress,7,dense_entropy,4,24,16,64,mixed,none,0.0,uniform,0.041666666666666664,0.9583333333333334,4.0,52.0,0.0,4.0
prior_stress,7,dense_entropy,6,24,16,64,mixed,none,0.0,uniform,0.041666666666666664,0.9583333333333334,4.0,44.0,0.0,6.0
prior_stress,7,dense_entropy,8,24,16,64,mixed,none,0.0,uniform,0.125,0.875,4.0,36.0,0.0,8.0
prior_stress,7,dense_contact_only,2,24,16,64,mixed,none,0.0,uniform,0.2916666666666667,0.7083333333333334,2.0,66.0,2.0,0.0
prior_stress,7,dense_contact_only,4,24,16,64,mixed,none,0.0,uniform,1.0,0.0,0.0,64.0,4.0,0.0
prior_stress,7,dense_contact_only,6,24,16,64,mixed,none,0.0,uniform,1.0,0.0,0.0,64.0,6.0,0.0
prior_stress,7,dense_contact_only,8,24,16,64,mixed,none,0.0,uniform,1.0,0.0,0.0,64.0,8.0,0.0
prior_stress,7,critical_cell_entropy,2,24,16,64,mixed,none,0.0,uniform,0.16666666666666666,0.8333333333333334,3.4900753452194735,67.49007534521947,2.0,0.0
prior_stress,7,critical_cell_entropy,4,24,16,64,mixed,none,0.0,uniform,0.20833333333333334,0.7916666666666666,3.1368421881310122,67.13684218813101,4.0,0.0
prior_stress,7,critical_cell_entropy,6,24,16,64,mixed,none,0.0,uniform,0.375,0.625,2.4914460711655217,66.49144607116556,6.0,0.0
prior_stress,7,critical_cell_entropy,8,24,16,64,mixed,none,0.0,uniform,0.4583333333333333,0.5416666666666666,1.75,65.75,8.0,0.0
prior_stress,7,contact_equivalence,2,24,16,64,mixed,none,0.0,uniform,0.2916666666666667,0.7083333333333334,2.0,66.0,2.0,0.0
prior_stress,7,contact_equivalence,4,24,16,64,mixed,none,0.0,uniform,1.0,0.0,0.0,64.0,4.0,0.0
