suite,seed,method,budget,trials,lanes,decor_bits,library,noise_mode,noise_rate,prior_mode,decor_setting,success_rate,mean_regret,posterior_contact_entropy,posterior_full_entropy,contact_probes,decor_probes
decor_scaling,2,hybrid_50,4,24,12,0,mixed,none,0.0,uniform,0,1.0,0.0,0.0,0.0,4.0,0.0
decor_scaling,2,hybrid_50,6,24,12,0,mixed,none,0.0,uniform,0,1.0,0.0,0.0,0.0,6.0,0.0
decor_scaling,2,hybrid_50,8,24,12,0,mixed,none,0.0,uniform,0,1.0,0.0,0.0,0.0,8.0,0.0
decor_scaling,2,expected_regret,2,24,12,0,mixed,none,0.0,uniform,0,0.4166666666666667,0.5833333333333334,1.7083333333333333,1.7083333333333333,2.0,0.0
decor_scaling,2,expected_regret,4,24,12,0,mixed,none,0.0,uniform,0,0.8333333333333334,0.16666666666666666,0.4166666666666667,0.4166666666666667,4.0,0.0
decor_scaling,2,expected_regret,6,24,12,0,mixed,none,0.0,uniform,0,1.0,0.0,0.0,0.0,6.0,0.0
decor_scaling,2,expected_regret,8,24,12,0,mixed,none,0.0,uniform,0,1.0,0.0,0.0,0.0,8.0,0.0
decor_scaling,3,dense_entropy,2,24,12,0,mixed,none,0.0,uniform,0,0.2916666666666667,0.7083333333333334,1.5849625007211552,1.5849625007211552,2.0,0.0
decor_scaling,3,dense_entropy,4,24,12,0,mixed,none,0.0,uniform,0,1.0,0.0,0.0,0.0,4.0,0.0
decor_scaling,3,dense_entropy,6,24,12,0,mixed,none,0.0,uniform,0,1.0,0.0,0.0,0.0,6.0,0.0
decor_scaling,3,dense_entropy,8,24,12,0,mixed,none,0.0,uniform,0,1.0,0.0,0.0,0.0,8.0,0.0
decor_scaling,3,dense_contact_only,2,24,12,0,mixed,none,0.0,uniform,0,0.3333333333333333,0.6666666666666666,1.5849625007211552,1.5849625007211552,2.0,0.0
decor_scaling,3,dense_contact_only,4,24,12,0,mixed,none,0.0,uniform,0,1.0,0.0,0.0,0.0,4.0,0.0
decor_scaling,3,dense_contact_only,6,24,12,0,mixed,none,0.0,uniform,0,1.0,0.0,0.0,0.0,6.0,0.0
decor_scaling,3,dense_contact_only,8,24,12,0,mixed,none,0.0,uniform,0,1.0,0.0,0.0,0.0,8.0,0.0
decor_scaling,3,critical_cell_entropy,2,24,12,0,mixed,none,0.0,uniform,0,0.25,0.75,2.9066870830264424,2.9066870830264424,2.0,0.0
decor_scaling,3,critical_cell_entropy,4,24,12,0,mixed,none,0.0,uniform,0,0.5416666666666666,0.4583333333333333,1.375,1.375,4.0,0.0
decor_scaling,3,critical_cell_entropy,6,24,12,0,mixed,none,0.0,uniform,0,0.6666666666666666,0.3333333333333333,0.9693609377704334,0.9693609377704334,6.0,0.0
decor_scaling,3,critical_cell_entropy,8,24,12,0,mixed,none,0.0,uniform,0,0.875,0.125,0.3333333333333333,0.3333333333333333,8.0,0.0
decor_scaling,3,contact_equivalence,2,24,12,0,mixed,none,0.0,uniform,0,0.3333333333333333,0.6666666666666666,1.5849625007211552,1.5849625007211552,2.0,0.0
decor_scaling,3,contact_equivalence,4,24,12,0,mixed,none,0.0,uniform,0,1.0,0.0,0.0,0.0,4.0,0.0
decor_scaling,3,contact_equivalence,6,24,12,0,mixed,none,0.0,uniform,0,1.0,0.0,0.0,0.0,6.0,0.0
decor_scaling,3,contact_equivalence,8,24,12,0,mixed,none,0.0,uniform,0,1.0,0.0,0.0,0.0,8.0,0.0
decor_scaling,3,hybrid_50,2,24,12,0,mixed,none,0.0,uniform,0,0.4583333333333333,0.5416666666666666,1.5849625007211552,1.5849625007211552,2.0,0.0
decor_scaling,3,hybrid_50,4,24,12,0,mixed,none,0.0,uniform,0,1.0,0.0,0.0,0.0,4.0,0.0
decor_scaling,3,hybrid_50,6,24,12,0,mixed,none,0.0,uniform,0,1.0,0.0,0.0,0.0,6.0,0.0
decor_scaling,3,hybrid_50,8,24,12,0,mixed,none,0.0,uniform,0,1.0,0.0,0.0,0.0,8.0,0.0
decor_scaling,3,expected_regret,2,24,12,0,mixed,none,0.0,uniform,0,0.375,0.625,1.75,1.75,2.0,0.0
decor_scaling,3,expected_regret,4,24,12,0,mixed,none,0.0,uniform,0,0.7916666666666666,0.20833333333333334,0.4166666666666667,0.4166666666666667,4.0,0.0
decor_scaling,3,expected_regret,6,24,12,0,mixed,none,0.0,uniform,0,1.0,0.0,0.0,0.0,6.0,0.0
decor_scaling,3,expected_regret,8,24,12,0,mixed,none,0.0,uniform,0,1.0,0.0,0.0,0.0,8.0,0.0
decor_scaling,4,dense_entropy,2,24,12,0,mixed,none,0.0,uniform,0,0.16666666666666666,0.8333333333333334,1.5849625007211552,1.5849625007211552,2.0,0.0
decor_scaling,4,dense_entropy,4,24,12,0,mixed,none,0.0,uniform,0,1.0,0.0,0.0,0.0,4.0,0.0
decor_scaling,4,dense_entropy,6,24,12,0,mixed,none,0.0,uniform,0,1.0,0.0,0.0,0.0,6.0,0.0
decor_scaling,4,dense_entropy,8,24,12,0,mixed,none,0.0,uniform,0,1.0,0.0,0.0,0.0,8.0,0.0
decor_scaling,4,dense_contact_only,2,24,12,0,mixed,none,0.0,uniform,0,0.2916666666666667,0.7083333333333334,1.5849625007211552,1.5849625007211552,2.0,0.0
decor_scaling,4,dense_contact_only,4,24,12,0,mixed,none,0.0,uniform,0,1.0,0.0,0.0,0.0,4.0,0.0
decor_scaling,4,dense_contact_only,6,24,12,0,mixed,none,0.0,uniform,0,1.0,0.0,0.0,0.0,6.0,0.0
decor_scaling,4,dense_contact_only,8,24,12,0,mixed,none,0.0,uniform,0,1.0,0.0,0.0,0.0,8.0,0.0
decor_scaling,4,critical_cell_entropy,2,24,12,0,mixed,none,0.0,uniform,0,0.16666666666666666,0.8333333333333334,2.7682734124061352,2.7682734124061352,2.0,0.0
decor_scaling,4,critical_cell_entropy,4,24,12,0,mixed,none,0.0,uniform,0,0.375,0.625,2.5,2.5,4.0,0.0
decor_scaling,4,critical_cell_entropy,6,24,12,0,mixed,none,0.0,uniform,0,0.3333333333333333,0.6666666666666666,1.831015104677485,1.831015104677485,6.0,0.0
decor_scaling,4,critical_cell_entropy,8,24,12,0,mixed,none,0.0,uniform,0,0.625,0.375,1.0,1.0,8.0,0.0
decor_scaling,4,contact_equivalence,2,24,12,0,mixed,none,0.0,uniform,0,0.4583333333333333,0.5416666666666666,1.5849625007211552,1.5849625007211552,2.0,0.0
decor_scaling,4,contact_equivalence,4,24,12,0,mixed,none,0.0,uniform,0,1.0,0.0,0.0,0.0,4.0,0.0
decor_scaling,4,contact_equivalence,6,24,12,0,mixed,none,0.0,uniform,0,1.0,0.0,0.0,0.0,6.0,0.0
decor_scaling,4,contact_equivalence,8,24,12,0,mixed,none,0.0,uniform,0,1.0,0.0,0.0,0.0,8.0,0.0
decor_scaling,4,hybrid_50,2,24,12,0,mixed,none,0.0,uniform,0,0.4166666666666667,0.5833333333333334,1.5849625007211552,1.5849625007211552,2.0,0.0
decor_scaling,4,hybrid_50,4,24,12,0,mixed,none,0.0,uniform,0,1.0,0.0,0.0,0.0,4.0,0.0
decor_scaling,4,hybrid_50,6,24,12,0,mixed,none,0.0,uniform,0,1.0,0.0,0.0,0.0,6.0,0.0
decor_scaling,4,hybrid_50,8,24,12,0,mixed,none,0.0,uniform,0,1.0,0.0,0.0,0.0,8.0,0.0
decor_scaling,4,expected_regret,2,24,12,0,mixed,none,0.0,uniform,0,0.3333333333333333,0.6666666666666666,1.5416666666666667,1.5416666666666667,2.0,0.0
decor_scaling,4,expected_regret,4,24,12,0,mixed,none,0.0,uniform,0,0.7083333333333334,0.2916666666666667,0.4166666666666667,0.4166666666666667,4.0,0.0
decor_scaling,4,expected_regret,6,24,12,0,mixed,none,0.0,uniform,0,1.0,0.0,0.0,0.0,6.0,0.0
decor_scaling,4,expected_regret,8,24,12,0,mixed,none,0.0,uniform,0,1.0,0.0,0.0,0.0,8.0,0.0
decor_scaling,5,dense_entropy,2,24,12,0,mixed,none,0.0,uniform,0,0.375,0.625,1.5849625007211552,1.5849625007211552,2.0,0.0
decor_scaling,5,dense_entropy,4,24,12,0,mixed,none,0.0,uniform,0,1.0,0.0,0.0,0.0,4.0,0.0
decor_scaling,5,dense_entropy,6,24,12,0,mixed,none,0.0,uniform,0,1.0,0.0,0.0,0.0,6.0,0.0
decor_scaling,5,dense_entropy,8,24,12,0,mixed,none,0.0,uniform,0,1.0,0.0,0.0,0.0,8.0,0.0
decor_scaling,5,dense_contact_only,2,24,12,0,mixed,none,0.0,uniform,0,0.3333333333333333,0.6666666666666666,1.5849625007211552,1.5849625007211552,2.0,0.0
decor_scaling,5,dense_contact_only,4,24,12,0,mixed,none,0.0,uniform,0,1.0,0.0,0.0,0.0,4.0,0.0
decor_scaling,5,dense_contact_only,6,24,12,0,mixed,none,0.0,uniform,0,1.0,0.0,0.0,0.0,6.0,0.0
decor_scaling,5,dense_contact_only,8,24,12,0,mixed,none,0.0,uniform,0,1.0,0.0,0.0,0.0,8.0,0.0
decor_scaling,5,critical_cell_entropy,2,24,12,0,mixed,none,0.0,uniform,0,0.20833333333333334,0.7916666666666666,2.7682734124061352,2.7682734124061352,2.0,0.0
decor_scaling,5,critical_cell_entropy,4,24,12,0,mixed,none,0.0,uniform,0,0.4583333333333333,0.5416666666666666,1.75,1.75,4.0,0.0
decor_scaling,5,critical_cell_entropy,6,24,12,0,mixed,none,0.0,uniform,0,0.7083333333333334,0.2916666666666667,0.861654166907052,0.861654166907052,6.0,0.0
decor_scaling,5,critical_cell_entropy,8,24,12,0,mixed,none,0.0,uniform,0,0.8333333333333334,0.16666666666666666,0.3333333333333333,0.3333333333333333,8.0,0.0
decor_scaling,5,contact_equivalence,2,24,12,0,mixed,none,0.0,uniform,0,0.4166666666666667,0.5833333333333334,1.5849625007211552,1.5849625007211552,2.0,0.0
decor_scaling,5,contact_equivalence,4,24,12,0,mixed,none,0.0,uniform,0,1.0,0.0,0.0,0.0,4.0,0.0
decor_scaling,5,contact_equivalence,6,24,12,0,mixed,none,0.0,uniform,0,1.0,0.0,0.0,0.0,6.0,0.0
decor_scaling,5,contact_equivalence,8,24,12,0,mixed,none,0.0,uniform,0,1.0,0.0,0.0,0.0,8.0,0.0
decor_scaling,5,hybrid_50,2,24,12,0,mixed,none,0.0,uniform,0,0.375,0.625,1.5849625007211552,1.5849625007211552,2.0,0.0
decor_scaling,5,hybrid_50,4,24,12,0,mixed,none,0.0,uniform,0,1.0,0.0,0.0,0.0,4.0,0.0
decor_scaling,5,hybrid_50,6,24,12,0,mixed,none,0.0,uniform,0,1.0,0.0,0.0,0.0,6.0,0.0
decor_scaling,5,hybrid_50,8,24,12,0,mixed,none,0.0,uniform,0,1.0,0.0,0.0,0.0,8.0,0.0
decor_scaling,5,expected_regret,2,24,12,0,mixed,none,0.0,uniform,0,0.08333333333333333,0.9166666666666666,1.8333333333333333,1.8333333333333333,2.0,0.0
decor_scaling,5,expected_regret,4,24,12,0,mixed,none,0.0,uniform,0,0.7083333333333334,0.2916666666666667,0.5,0.5,4.0,0.0
decor_scaling,5,expected_regret,6,24,12,0,mixed,none,0.0,uniform,0,1.0,0.0,0.0,0.0,6.0,0.0
decor_scaling,5,expected_regret,8,24,12,0,mixed,none,0.0,uniform,0,1.0,0.0,0.0,0.0,8.0,0.0
decor_scaling,6,dense_entropy,2,24,12,0,mixed,none,0.0,uniform,0,0.2916666666666667,0.7083333333333334,1.5849625007211552,1.5849625007211552,2.0,0.0
decor_scaling,6,dense_entropy,4,24,12,0,mixed,none,0.0,uniform,0,1.0,0.0,0.0,0.0,4.0,0.0
decor_scaling,6,dense_entropy,6,24,12,0,mixed,none,0.0,uniform,0,1.0,0.0,0.0,0.0,6.0,0.0
decor_scaling,6,dense_entropy,8,24,12,0,mixed,none,0.0,uniform,0,1.0,0.0,0.0,0.0,8.0,0.0
decor_scaling,6,dense_contact_only,2,24,12,0,mixed,none,0.0,uniform,0,0.16666666666666666,0.8333333333333334,1.5849625007211552,1.5849625007211552,2.0,0.0
decor_scaling,6,dense_contact_only,4,24,12,0,mixed,none,0.0,uniform,0,1.0,0.0,0.0,0.0,4.0,0.0
decor_scaling,6,dense_contact_only,6,24,12,0,mixed,none,0.0,uniform,0,1.0,0.0,0.0,0.0,6.0,0.0
decor_scaling,6,dense_contact_only,8,24,12,0,mixed,none,0.0,uniform,0,1.0,0.0,0.0,0.0,8.0,0.0
decor_scaling,6,critical_cell_entropy,2,24,12,0,mixed,none,0.0,uniform,0,0.3333333333333333,0.6666666666666666,2.353032400545215,2.353032400545215,2.0,0.0
decor_scaling,6,critical_cell_entropy,4,24,12,0,mixed,none,0.0,uniform,0,0.4583333333333333,0.5416666666666666,1.75,1.75,4.0,0.0
decor_scaling,6,critical_cell_entropy,6,24,12,0,mixed,none,0.0,uniform,0,0.5833333333333334,0.4166666666666667,1.077067708633815,1.077067708633815,6.0,0.0
decor_scaling,6,critical_cell_entropy,8,24,12,0,mixed,none,0.0,uniform,0,0.875,0.125,0.4166666666666667,0.4166666666666667,8.0,0.0
decor_scaling,6,contact_equivalence,2,24,12,0,mixed,none,0.0,uniform,0,0.4166666666666667,0.5833333333333334,1.5849625007211552,1.5849625007211552,2.0,0.0
decor_scaling,6,contact_equivalence,4,24,12,0,mixed,none,0.0,uniform,0,1.0,0.0,0.0,0.0,4.0,0.0
decor_scaling,6,contact_equivalence,6,24,12,0,mixed,none,0.0,uniform,0,1.0,0.0,0.0,0.0,6.0,0.0
decor_scaling,6,contact_equivalence,8,24,12,0,mixed,none,0.0,uniform,0,1.0,0.0,0.0,0.0,8.0,0.0
decor_scaling,6,hybrid_50,2,24,12,0,mixed,none,0.0,uniform,0,0.375,0.625,1.5849625007211552,1.5849625007211552,2.0,0.0
decor_scaling,6,hybrid_50,4,24,12,0,mixed,none,0.0,uniform,0,1.0,0.0,0.0,0.0,4.0,0.0
decor_scaling,6,hybrid_50,6,24,12,0,mixed,none,0.0,uniform,0,1.0,0.0,0.0,0.0,6.0,0.0
decor_scaling,6,hybrid_50,8,24,12,0,mixed,none,0.0,uniform,0,1.0,0.0,0.0,0.0,8.0,0.0
decor_scaling,6,expected_regret,2,24,12,0,mixed,none,0.0,uniform,0,0.375,0.625,1.625,1.625,2.0,0.0
decor_scaling,6,expected_regret,4,24,12,0,mixed,none,0.0,uniform,0,0.8333333333333334,0.16666666666666666,0.20833333333333334,0.20833333333333334,4.0,0.0
decor_scaling,6,expected_regret,6,24,12,0,mixed,none,0.0,uniform,0,1.0,0.0,0.0,0.0,6.0,0.0
decor_scaling,6,expected_regret,8,24,12,0,mixed,none,0.0,uniform,0,1.0,0.0,0.0,0.0,8.0,0.0
decor_scaling,7,dense_entropy,2,24,12,0,mixed,none,0.0,uniform,0,0.2916666666666667,0.7083333333333334,1.5849625007211552,1.5849625007211552,2.0,0.0
decor_scaling,7,dense_entropy,4,24,12,0,mixed,none,0.0,uniform,0,1.0,0.0,0.0,0.0,4.0,0.0
decor_scaling,7,dense_entropy,6,24,12,0,mixed,none,0.0,uniform,0,1.0,0.0,0.0,0.0,6.0,0.0
decor_scaling,7,dense_entropy,8,24,12,0,mixed,none,0.0,uniform,0,1.0,0.0,0.0,0.0,8.0,0.0
decor_scaling,7,dense_contact_only,2,24,12,0,mixed,none,0.0,uniform,0,0.375,0.625,1.5849625007211552,1.5849625007211552,2.0,0.0
decor_scaling,7,dense_contact_only,4,24,12,0,mixed,none,0.0,uniform,0,1.0,0.0,0.0,0.0,4.0,0.0
decor_scaling,7,dense_contact_only,6,24,12,0,mixed,none,0.0,uniform,0,1.0,0.0,0.0,0.0,6.0,0.0
decor_scaling,7,dense_contact_only,8,24,12,0,mixed,none,0.0,uniform,0,1.0,0.0,0.0,0.0,8.0,0.0
decor_scaling,7,critical_cell_entropy,2,24,12,0,mixed,none,0.0,uniform,0,0.2916666666666667,0.7083333333333334,2.4914460711655217,2.4914460711655217,2.0,0.0
decor_scaling,7,critical_cell_entropy,4,24,12,0,mixed,none,0.0,uniform,0,0.375,0.625,2.0,2.0,4.0,0.0
decor_scaling,7,critical_cell_entropy,6,24,12,0,mixed,none,0.0,uniform,0,0.4583333333333333,0.5416666666666666,1.5078947920873407,1.5078947920873407,6.0,0.0
decor_scaling,7,critical_cell_entropy,8,24,12,0,mixed,none,0.0,uniform,0,0.6666666666666666,0.3333333333333333,0.75,0.75,8.0,0.0
decor_scaling,7,contact_equivalence,2,24,12,0,mixed,none,0.0,uniform,0,0.3333333333333333,0.6666666666666666,1.5849625007211552,1.5849625007211552,2.0,0.0
decor_scaling,7,contact_equivalence,4,24,12,0,mixed,none,0.0,uniform,0,1.0,0.0,0.0,0.0,4.0,0.0
decor_scaling,7,contact_equivalence,6,24,12,0,mixed,none,0.0,uniform,0,1.0,0.0,0.0,0.0,6.0,0.0
decor_scaling,7,contact_equivalence,8,24,12,0,mixed,none,0.0,uniform,0,1.0,0.0,0.0,0.0,8.0,0.0
decor_scaling,7,hybrid_50,2,24,12,0,mixed,none,0.0,uniform,0,0.4166666666666667,0.5833333333333334,1.5849625007211552,1.5849625007211552,2.0,0.0
decor_scaling,7,hybrid_50,4,24,12,0,mixed,none,0.0,uniform,0,1.0,0.0,0.0,0.0,4.0,0.0
decor_scaling,7,hybrid_50,6,24,12,0,mixed,none,0.0,uniform,0,1.0,0.0,0.0,0.0,6.0,0.0
decor_scaling,7,hybrid_50,8,24,12,0,mixed,none,0.0,uniform,0,1.0,0.0,0.0,0.0,8.0,0.0
decor_scaling,7,expected_regret,2,24,12,0,mixed,none,0.0,uniform,0,0.25,0.75,1.5,1.5,2.0,0.0
decor_scaling,7,expected_regret,4,24,12,0,mixed,none,0.0,uniform,0,0.875,0.125,0.25,0.25,4.0,0.0
decor_scaling,7,expected_regret,6,24,12,0,mixed,none,0.0,uniform,0,1.0,0.0,0.0,0.0,6.0,0.0
decor_scaling,7,expected_regret,8,24,12,0,mixed,none,0.0,uniform,0,1.0,0.0,0.0,0.0,8.0,0.0
decor_scaling,8,dense_entropy,2,24,12,0,mixed,none,0.0,uniform,0,0.4166666666666667,0.5833333333333334,1.5849625007211552,1.5849625007211552,2.0,0.0
decor_scaling,8,dense_entropy,4,24,12,0,mixed,none,0.0,uniform,0,1.0,0.0,0.0,0.0,4.0,0.0
decor_scaling,8,dense_entropy,6,24,12,0,mixed,none,0.0,uniform,0,1.0,0.0,0.0,0.0,6.0,0.0
