suite,seed,method,budget,trials,lanes,decor_bits,library,noise_mode,noise_rate,prior_mode,lane_setting,success_rate,mean_regret,posterior_contact_entropy,posterior_full_entropy,contact_probes,decor_probes
lane_scaling,0,sampled_equivalence,2,24,8,64,mixed,none,0.0,uniform,8,0.4166666666666667,0.5833333333333334,1.170614062710337,65.17061406271034,2.0,0.0
lane_scaling,0,sampled_equivalence,4,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,4.0,0.0
lane_scaling,0,sampled_equivalence,6,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,6.0,0.0
lane_scaling,0,sampled_equivalence,8,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,8.0,0.0
lane_scaling,0,sampled_equivalence,10,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,10.0,0.0
lane_scaling,1,dense_entropy,2,24,8,64,mixed,none,0.0,uniform,8,0.041666666666666664,0.9583333333333334,3.0,59.0,0.0,2.0
lane_scaling,1,dense_entropy,4,24,8,64,mixed,none,0.0,uniform,8,0.16666666666666666,0.8333333333333334,3.0,51.0,0.0,4.0
lane_scaling,1,dense_entropy,6,24,8,64,mixed,none,0.0,uniform,8,0.16666666666666666,0.8333333333333334,3.0,43.0,0.0,6.0
lane_scaling,1,dense_entropy,8,24,8,64,mixed,none,0.0,uniform,8,0.16666666666666666,0.8333333333333334,3.0,35.0,0.0,8.0
lane_scaling,1,dense_entropy,10,24,8,64,mixed,none,0.0,uniform,8,0.16666666666666666,0.8333333333333334,3.0,27.0,0.0,10.0
lane_scaling,1,dense_contact_only,2,24,8,64,mixed,none,0.0,uniform,8,0.4166666666666667,0.5833333333333334,1.0,65.0,2.0,0.0
lane_scaling,1,dense_contact_only,4,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,4.0,0.0
lane_scaling,1,dense_contact_only,6,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,6.0,0.0
lane_scaling,1,dense_contact_only,8,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,8.0,0.0
lane_scaling,1,dense_contact_only,10,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,10.0,0.0
lane_scaling,1,critical_cell_entropy,2,24,8,64,mixed,none,0.0,uniform,8,0.3333333333333333,0.6666666666666666,1.9387218755408664,65.93872187554085,2.0,0.0
lane_scaling,1,critical_cell_entropy,4,24,8,64,mixed,none,0.0,uniform,8,0.5416666666666666,0.4583333333333333,1.0,65.0,4.0,0.0
lane_scaling,1,critical_cell_entropy,6,24,8,64,mixed,none,0.0,uniform,8,0.9166666666666666,0.08333333333333333,0.08333333333333333,64.08333333333333,6.0,0.0
lane_scaling,1,critical_cell_entropy,8,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,8.0,0.0
lane_scaling,1,critical_cell_entropy,10,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,8.0,0.0
lane_scaling,1,contact_equivalence,2,24,8,64,mixed,none,0.0,uniform,8,0.3333333333333333,0.6666666666666666,1.0,65.0,2.0,0.0
lane_scaling,1,contact_equivalence,4,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,4.0,0.0
lane_scaling,1,contact_equivalence,6,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,6.0,0.0
lane_scaling,1,contact_equivalence,8,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,8.0,0.0
lane_scaling,1,contact_equivalence,10,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,10.0,0.0
lane_scaling,1,expected_regret,2,24,8,64,mixed,none,0.0,uniform,8,0.5833333333333334,0.4166666666666667,1.0,65.0,2.0,0.0
lane_scaling,1,expected_regret,4,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,4.0,0.0
lane_scaling,1,expected_regret,6,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,6.0,0.0
lane_scaling,1,expected_regret,8,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,8.0,0.0
lane_scaling,1,expected_regret,10,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,10.0,0.0
lane_scaling,1,sampled_equivalence,2,24,8,64,mixed,none,0.0,uniform,8,0.75,0.25,1.031453645923478,65.03145364592348,2.0,0.0
lane_scaling,1,sampled_equivalence,4,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,4.0,0.0
lane_scaling,1,sampled_equivalence,6,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,6.0,0.0
lane_scaling,1,sampled_equivalence,8,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,8.0,0.0
lane_scaling,1,sampled_equivalence,10,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,10.0,0.0
lane_scaling,2,dense_entropy,2,24,8,64,mixed,none,0.0,uniform,8,0.08333333333333333,0.9166666666666666,3.0,59.0,0.0,2.0
lane_scaling,2,dense_entropy,4,24,8,64,mixed,none,0.0,uniform,8,0.041666666666666664,0.9583333333333334,3.0,51.0,0.0,4.0
lane_scaling,2,dense_entropy,6,24,8,64,mixed,none,0.0,uniform,8,0.0,1.0,3.0,43.0,0.0,6.0
lane_scaling,2,dense_entropy,8,24,8,64,mixed,none,0.0,uniform,8,0.16666666666666666,0.8333333333333334,3.0,35.0,0.0,8.0
lane_scaling,2,dense_entropy,10,24,8,64,mixed,none,0.0,uniform,8,0.20833333333333334,0.7916666666666666,3.0,27.0,0.0,10.0
lane_scaling,2,dense_contact_only,2,24,8,64,mixed,none,0.0,uniform,8,0.625,0.375,1.0,65.0,2.0,0.0
lane_scaling,2,dense_contact_only,4,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,4.0,0.0
lane_scaling,2,dense_contact_only,6,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,6.0,0.0
lane_scaling,2,dense_contact_only,8,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,8.0,0.0
lane_scaling,2,dense_contact_only,10,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,10.0,0.0
lane_scaling,2,critical_cell_entropy,2,24,8,64,mixed,none,0.0,uniform,8,0.5,0.5,1.5078947920873407,65.50789479208733,2.0,0.0
lane_scaling,2,critical_cell_entropy,4,24,8,64,mixed,none,0.0,uniform,8,0.6666666666666666,0.3333333333333333,0.9166666666666666,64.91666666666667,4.0,0.0
lane_scaling,2,critical_cell_entropy,6,24,8,64,mixed,none,0.0,uniform,8,0.8333333333333334,0.16666666666666666,0.20833333333333334,64.20833333333333,6.0,0.0
lane_scaling,2,critical_cell_entropy,8,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,8.0,0.0
lane_scaling,2,critical_cell_entropy,10,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,8.0,0.0
lane_scaling,2,contact_equivalence,2,24,8,64,mixed,none,0.0,uniform,8,0.4583333333333333,0.5416666666666666,1.0,65.0,2.0,0.0
lane_scaling,2,contact_equivalence,4,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,4.0,0.0
lane_scaling,2,contact_equivalence,6,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,6.0,0.0
lane_scaling,2,contact_equivalence,8,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,8.0,0.0
lane_scaling,2,contact_equivalence,10,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,10.0,0.0
lane_scaling,2,expected_regret,2,24,8,64,mixed,none,0.0,uniform,8,0.625,0.375,1.0,65.0,2.0,0.0
lane_scaling,2,expected_regret,4,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,4.0,0.0
lane_scaling,2,expected_regret,6,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,6.0,0.0
lane_scaling,2,expected_regret,8,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,8.0,0.0
lane_scaling,2,expected_regret,10,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,10.0,0.0
lane_scaling,2,sampled_equivalence,2,24,8,64,mixed,none,0.0,uniform,8,0.5,0.5,0.8333333333333334,64.83333333333333,2.0,0.0
lane_scaling,2,sampled_equivalence,4,24,8,64,mixed,none,0.0,uniform,8,0.9583333333333334,0.041666666666666664,0.041666666666666664,64.04166666666667,4.0,0.0
lane_scaling,2,sampled_equivalence,6,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,6.0,0.0
lane_scaling,2,sampled_equivalence,8,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,8.0,0.0
lane_scaling,2,sampled_equivalence,10,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,10.0,0.0
lane_scaling,3,dense_entropy,2,24,8,64,mixed,none,0.0,uniform,8,0.16666666666666666,0.8333333333333334,3.0,59.0,0.0,2.0
lane_scaling,3,dense_entropy,4,24,8,64,mixed,none,0.0,uniform,8,0.125,0.875,3.0,51.0,0.0,4.0
lane_scaling,3,dense_entropy,6,24,8,64,mixed,none,0.0,uniform,8,0.125,0.875,3.0,43.0,0.0,6.0
lane_scaling,3,dense_entropy,8,24,8,64,mixed,none,0.0,uniform,8,0.041666666666666664,0.9583333333333334,3.0,35.0,0.0,8.0
lane_scaling,3,dense_entropy,10,24,8,64,mixed,none,0.0,uniform,8,0.08333333333333333,0.9166666666666666,3.0,27.0,0.0,10.0
lane_scaling,3,dense_contact_only,2,24,8,64,mixed,none,0.0,uniform,8,0.5416666666666666,0.4583333333333333,1.0,65.0,2.0,0.0
lane_scaling,3,dense_contact_only,4,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,4.0,0.0
lane_scaling,3,dense_contact_only,6,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,6.0,0.0
lane_scaling,3,dense_contact_only,8,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,8.0,0.0
lane_scaling,3,dense_contact_only,10,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,10.0,0.0
lane_scaling,3,critical_cell_entropy,2,24,8,64,mixed,none,0.0,uniform,8,0.4166666666666667,0.5833333333333334,1.9387218755408664,65.93872187554085,2.0,0.0
lane_scaling,3,critical_cell_entropy,4,24,8,64,mixed,none,0.0,uniform,8,0.5,0.5,1.1666666666666667,65.16666666666667,4.0,0.0
lane_scaling,3,critical_cell_entropy,6,24,8,64,mixed,none,0.0,uniform,8,0.9166666666666666,0.08333333333333333,0.2916666666666667,64.29166666666667,6.0,0.0
lane_scaling,3,critical_cell_entropy,8,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,8.0,0.0
lane_scaling,3,critical_cell_entropy,10,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,8.0,0.0
lane_scaling,3,contact_equivalence,2,24,8,64,mixed,none,0.0,uniform,8,0.6666666666666666,0.3333333333333333,1.0,65.0,2.0,0.0
lane_scaling,3,contact_equivalence,4,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,4.0,0.0
lane_scaling,3,contact_equivalence,6,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,6.0,0.0
lane_scaling,3,contact_equivalence,8,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,8.0,0.0
lane_scaling,3,contact_equivalence,10,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,10.0,0.0
lane_scaling,3,expected_regret,2,24,8,64,mixed,none,0.0,uniform,8,0.4166666666666667,0.5833333333333334,1.0,65.0,2.0,0.0
lane_scaling,3,expected_regret,4,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,4.0,0.0
lane_scaling,3,expected_regret,6,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,6.0,0.0
lane_scaling,3,expected_regret,8,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,8.0,0.0
lane_scaling,3,expected_regret,10,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,10.0,0.0
lane_scaling,3,sampled_equivalence,2,24,8,64,mixed,none,0.0,uniform,8,0.5416666666666666,0.4583333333333333,1.1320802083934296,65.13208020839343,2.0,0.0
lane_scaling,3,sampled_equivalence,4,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,4.0,0.0
lane_scaling,3,sampled_equivalence,6,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,6.0,0.0
lane_scaling,3,sampled_equivalence,8,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,8.0,0.0
lane_scaling,3,sampled_equivalence,10,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,10.0,0.0
lane_scaling,4,dense_entropy,2,24,8,64,mixed,none,0.0,uniform,8,0.08333333333333333,0.9166666666666666,3.0,59.0,0.0,2.0
lane_scaling,4,dense_entropy,4,24,8,64,mixed,none,0.0,uniform,8,0.16666666666666666,0.8333333333333334,3.0,51.0,0.0,4.0
lane_scaling,4,dense_entropy,6,24,8,64,mixed,none,0.0,uniform,8,0.25,0.75,3.0,43.0,0.0,6.0
lane_scaling,4,dense_entropy,8,24,8,64,mixed,none,0.0,uniform,8,0.08333333333333333,0.9166666666666666,3.0,35.0,0.0,8.0
lane_scaling,4,dense_entropy,10,24,8,64,mixed,none,0.0,uniform,8,0.20833333333333334,0.7916666666666666,3.0,27.0,0.0,10.0
lane_scaling,4,dense_contact_only,2,24,8,64,mixed,none,0.0,uniform,8,0.4583333333333333,0.5416666666666666,1.0,65.0,2.0,0.0
lane_scaling,4,dense_contact_only,4,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,4.0,0.0
lane_scaling,4,dense_contact_only,6,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,6.0,0.0
lane_scaling,4,dense_contact_only,8,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,8.0,0.0
lane_scaling,4,dense_contact_only,10,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,10.0,0.0
lane_scaling,4,critical_cell_entropy,2,24,8,64,mixed,none,0.0,uniform,8,0.2916666666666667,0.7083333333333334,2.154135417267629,66.15413541726763,2.0,0.0
lane_scaling,4,critical_cell_entropy,4,24,8,64,mixed,none,0.0,uniform,8,0.5416666666666666,0.4583333333333333,1.25,65.25,4.0,0.0
lane_scaling,4,critical_cell_entropy,6,24,8,64,mixed,none,0.0,uniform,8,0.875,0.125,0.3333333333333333,64.33333333333333,6.0,0.0
lane_scaling,4,critical_cell_entropy,8,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,8.0,0.0
lane_scaling,4,critical_cell_entropy,10,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,8.0,0.0
lane_scaling,4,contact_equivalence,2,24,8,64,mixed,none,0.0,uniform,8,0.6666666666666666,0.3333333333333333,1.0,65.0,2.0,0.0
lane_scaling,4,contact_equivalence,4,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,4.0,0.0
lane_scaling,4,contact_equivalence,6,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,6.0,0.0
lane_scaling,4,contact_equivalence,8,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,8.0,0.0
lane_scaling,4,contact_equivalence,10,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,10.0,0.0
lane_scaling,4,expected_regret,2,24,8,64,mixed,none,0.0,uniform,8,0.2916666666666667,0.7083333333333334,1.0,65.0,2.0,0.0
lane_scaling,4,expected_regret,4,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,4.0,0.0
lane_scaling,4,expected_regret,6,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,6.0,0.0
lane_scaling,4,expected_regret,8,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,8.0,0.0
lane_scaling,4,expected_regret,10,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,10.0,0.0
lane_scaling,4,sampled_equivalence,2,24,8,64,mixed,none,0.0,uniform,8,0.5,0.5,0.9827067708633814,64.98270677086339,2.0,0.0
lane_scaling,4,sampled_equivalence,4,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,4.0,0.0
lane_scaling,4,sampled_equivalence,6,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,6.0,0.0
lane_scaling,4,sampled_equivalence,8,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,8.0,0.0
lane_scaling,4,sampled_equivalence,10,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,10.0,0.0
lane_scaling,5,dense_entropy,2,24,8,64,mixed,none,0.0,uniform,8,0.041666666666666664,0.9583333333333334,3.0,59.0,0.0,2.0
lane_scaling,5,dense_entropy,4,24,8,64,mixed,none,0.0,uniform,8,0.125,0.875,3.0,51.0,0.0,4.0
lane_scaling,5,dense_entropy,6,24,8,64,mixed,none,0.0,uniform,8,0.20833333333333334,0.7916666666666666,3.0,43.0,0.0,6.0
lane_scaling,5,dense_entropy,8,24,8,64,mixed,none,0.0,uniform,8,0.125,0.875,3.0,35.0,0.0,8.0
lane_scaling,5,dense_entropy,10,24,8,64,mixed,none,0.0,uniform,8,0.125,0.875,3.0,27.0,0.0,10.0
lane_scaling,5,dense_contact_only,2,24,8,64,mixed,none,0.0,uniform,8,0.4166666666666667,0.5833333333333334,1.0,65.0,2.0,0.0
lane_scaling,5,dense_contact_only,4,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,4.0,0.0
lane_scaling,5,dense_contact_only,6,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,6.0,0.0
lane_scaling,5,dense_contact_only,8,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,8.0,0.0
lane_scaling,5,dense_contact_only,10,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,10.0,0.0
lane_scaling,5,critical_cell_entropy,2,24,8,64,mixed,none,0.0,uniform,8,0.3333333333333333,0.6666666666666666,1.9387218755408664,65.93872187554085,2.0,0.0
lane_scaling,5,critical_cell_entropy,4,24,8,64,mixed,none,0.0,uniform,8,0.7083333333333334,0.2916666666666667,1.0833333333333333,65.08333333333333,4.0,0.0
lane_scaling,5,critical_cell_entropy,6,24,8,64,mixed,none,0.0,uniform,8,0.875,0.125,0.375,64.375,6.0,0.0
lane_scaling,5,critical_cell_entropy,8,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,8.0,0.0
lane_scaling,5,critical_cell_entropy,10,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,8.0,0.0
lane_scaling,5,contact_equivalence,2,24,8,64,mixed,none,0.0,uniform,8,0.4583333333333333,0.5416666666666666,1.0,65.0,2.0,0.0
lane_scaling,5,contact_equivalence,4,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,4.0,0.0
lane_scaling,5,contact_equivalence,6,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,6.0,0.0
lane_scaling,5,contact_equivalence,8,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,8.0,0.0
lane_scaling,5,contact_equivalence,10,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,10.0,0.0
lane_scaling,5,expected_regret,2,24,8,64,mixed,none,0.0,uniform,8,0.4583333333333333,0.5416666666666666,1.0,65.0,2.0,0.0
lane_scaling,5,expected_regret,4,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,4.0,0.0
lane_scaling,5,expected_regret,6,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,6.0,0.0
lane_scaling,5,expected_regret,8,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,8.0,0.0
lane_scaling,5,expected_regret,10,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,10.0,0.0
lane_scaling,5,sampled_equivalence,2,24,8,64,mixed,none,0.0,uniform,8,0.6666666666666666,0.3333333333333333,1.1981203125901445,65.19812031259015,2.0,0.0
lane_scaling,5,sampled_equivalence,4,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,4.0,0.0
lane_scaling,5,sampled_equivalence,6,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,6.0,0.0
lane_scaling,5,sampled_equivalence,8,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,8.0,0.0
lane_scaling,5,sampled_equivalence,10,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,10.0,0.0
lane_scaling,6,dense_entropy,2,24,8,64,mixed,none,0.0,uniform,8,0.041666666666666664,0.9583333333333334,3.0,59.0,0.0,2.0
lane_scaling,6,dense_entropy,4,24,8,64,mixed,none,0.0,uniform,8,0.16666666666666666,0.8333333333333334,3.0,51.0,0.0,4.0
lane_scaling,6,dense_entropy,6,24,8,64,mixed,none,0.0,uniform,8,0.125,0.875,3.0,43.0,0.0,6.0
lane_scaling,6,dense_entropy,8,24,8,64,mixed,none,0.0,uniform,8,0.20833333333333334,0.7916666666666666,3.0,35.0,0.0,8.0
lane_scaling,6,dense_entropy,10,24,8,64,mixed,none,0.0,uniform,8,0.125,0.875,3.0,27.0,0.0,10.0
lane_scaling,6,dense_contact_only,2,24,8,64,mixed,none,0.0,uniform,8,0.5,0.5,1.0,65.0,2.0,0.0
lane_scaling,6,dense_contact_only,4,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,4.0,0.0
lane_scaling,6,dense_contact_only,6,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,6.0,0.0
lane_scaling,6,dense_contact_only,8,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,8.0,0.0
lane_scaling,6,dense_contact_only,10,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,10.0,0.0
lane_scaling,6,critical_cell_entropy,2,24,8,64,mixed,none,0.0,uniform,8,0.2916666666666667,0.7083333333333334,2.154135417267629,66.15413541726763,2.0,0.0
lane_scaling,6,critical_cell_entropy,4,24,8,64,mixed,none,0.0,uniform,8,0.7916666666666666,0.20833333333333334,0.9166666666666666,64.91666666666667,4.0,0.0
lane_scaling,6,critical_cell_entropy,6,24,8,64,mixed,none,0.0,uniform,8,0.9583333333333334,0.041666666666666664,0.16666666666666666,64.16666666666667,6.0,0.0
lane_scaling,6,critical_cell_entropy,8,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,8.0,0.0
lane_scaling,6,critical_cell_entropy,10,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,8.0,0.0
lane_scaling,6,contact_equivalence,2,24,8,64,mixed,none,0.0,uniform,8,0.4583333333333333,0.5416666666666666,1.0,65.0,2.0,0.0
lane_scaling,6,contact_equivalence,4,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,4.0,0.0
lane_scaling,6,contact_equivalence,6,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,6.0,0.0
lane_scaling,6,contact_equivalence,8,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,8.0,0.0
