suite,seed,method,budget,trials,lanes,decor_bits,library,noise_mode,noise_rate,prior_mode,success_rate,mean_regret,posterior_contact_entropy,posterior_full_entropy,contact_probes,decor_probes
noise_taxonomy,0,dense_contact_only,4,24,12,64,mixed,symmetric,0.0,uniform,1.0,0.0,0.0,64.0,4.0,0.0
noise_taxonomy,0,dense_contact_only,6,24,12,64,mixed,symmetric,0.0,uniform,1.0,0.0,0.0,64.0,6.0,0.0
noise_taxonomy,0,dense_contact_only,8,24,12,64,mixed,symmetric,0.0,uniform,1.0,0.0,0.0,64.0,8.0,0.0
noise_taxonomy,0,critical_cell_entropy,4,24,12,64,mixed,symmetric,0.0,uniform,0.4583333333333333,0.5416666666666666,2.125,66.125,4.0,0.0
noise_taxonomy,0,critical_cell_entropy,6,24,12,64,mixed,symmetric,0.0,uniform,0.6666666666666666,0.3333333333333333,0.861654166907052,64.86165416690704,6.0,0.0
noise_taxonomy,0,critical_cell_entropy,8,24,12,64,mixed,symmetric,0.0,uniform,0.7916666666666666,0.20833333333333334,0.4166666666666667,64.41666666666667,8.0,0.0
noise_taxonomy,0,contact_equivalence,4,24,12,64,mixed,symmetric,0.0,uniform,1.0,0.0,0.0,64.0,4.0,0.0
noise_taxonomy,0,contact_equivalence,6,24,12,64,mixed,symmetric,0.0,uniform,1.0,0.0,0.0,64.0,6.0,0.0
noise_taxonomy,0,contact_equivalence,8,24,12,64,mixed,symmetric,0.0,uniform,1.0,0.0,0.0,64.0,8.0,0.0
noise_taxonomy,0,expected_regret,4,24,12,64,mixed,symmetric,0.0,uniform,0.8333333333333334,0.16666666666666666,0.4166666666666667,64.41666666666667,4.0,0.0
noise_taxonomy,0,expected_regret,6,24,12,64,mixed,symmetric,0.0,uniform,1.0,0.0,0.0,64.0,6.0,0.0
noise_taxonomy,0,expected_regret,8,24,12,64,mixed,symmetric,0.0,uniform,1.0,0.0,0.0,64.0,8.0,0.0
noise_taxonomy,0,sampled_equivalence,4,24,12,64,mixed,symmetric,0.0,uniform,0.9583333333333334,0.041666666666666664,0.08333333333333333,64.08333333333333,4.0,0.0
noise_taxonomy,0,sampled_equivalence,6,24,12,64,mixed,symmetric,0.0,uniform,1.0,0.0,0.0,64.0,6.0,0.0
noise_taxonomy,0,sampled_equivalence,8,24,12,64,mixed,symmetric,0.0,uniform,1.0,0.0,0.0,64.0,8.0,0.0
noise_taxonomy,1,dense_contact_only,4,24,12,64,mixed,symmetric,0.0,uniform,1.0,0.0,0.0,64.0,4.0,0.0
noise_taxonomy,1,dense_contact_only,6,24,12,64,mixed,symmetric,0.0,uniform,1.0,0.0,0.0,64.0,6.0,0.0
noise_taxonomy,1,dense_contact_only,8,24,12,64,mixed,symmetric,0.0,uniform,1.0,0.0,0.0,64.0,8.0,0.0
noise_taxonomy,1,critical_cell_entropy,4,24,12,64,mixed,symmetric,0.0,uniform,0.4583333333333333,0.5416666666666666,1.75,65.75,4.0,0.0
noise_taxonomy,1,critical_cell_entropy,6,24,12,64,mixed,symmetric,0.0,uniform,0.75,0.25,1.077067708633815,65.0770677086338,6.0,0.0
noise_taxonomy,1,critical_cell_entropy,8,24,12,64,mixed,symmetric,0.0,uniform,0.7916666666666666,0.20833333333333334,0.5833333333333334,64.58333333333333,8.0,0.0
noise_taxonomy,1,contact_equivalence,4,24,12,64,mixed,symmetric,0.0,uniform,1.0,0.0,0.0,64.0,4.0,0.0
noise_taxonomy,1,contact_equivalence,6,24,12,64,mixed,symmetric,0.0,uniform,1.0,0.0,0.0,64.0,6.0,0.0
noise_taxonomy,1,contact_equivalence,8,24,12,64,mixed,symmetric,0.0,uniform,1.0,0.0,0.0,64.0,8.0,0.0
noise_taxonomy,1,expected_regret,4,24,12,64,mixed,symmetric,0.0,uniform,0.875,0.125,0.3333333333333333,64.33333333333333,4.0,0.0
noise_taxonomy,1,expected_regret,6,24,12,64,mixed,symmetric,0.0,uniform,1.0,0.0,0.0,64.0,6.0,0.0
noise_taxonomy,1,expected_regret,8,24,12,64,mixed,symmetric,0.0,uniform,1.0,0.0,0.0,64.0,8.0,0.0
noise_taxonomy,1,sampled_equivalence,4,24,12,64,mixed,symmetric,0.0,uniform,1.0,0.0,0.041666666666666664,64.04166666666667,4.0,0.0
noise_taxonomy,1,sampled_equivalence,6,24,12,64,mixed,symmetric,0.0,uniform,1.0,0.0,0.0,64.0,6.0,0.0
noise_taxonomy,1,sampled_equivalence,8,24,12,64,mixed,symmetric,0.0,uniform,1.0,0.0,0.0,64.0,8.0,0.0
noise_taxonomy,2,dense_contact_only,4,24,12,64,mixed,symmetric,0.0,uniform,1.0,0.0,0.0,64.0,4.0,0.0
noise_taxonomy,2,dense_contact_only,6,24,12,64,mixed,symmetric,0.0,uniform,1.0,0.0,0.0,64.0,6.0,0.0
noise_taxonomy,2,dense_contact_only,8,24,12,64,mixed,symmetric,0.0,uniform,1.0,0.0,0.0,64.0,8.0,0.0
noise_taxonomy,2,critical_cell_entropy,4,24,12,64,mixed,symmetric,0.0,uniform,0.2916666666666667,0.7083333333333334,2.25,66.25,4.0,0.0
noise_taxonomy,2,critical_cell_entropy,6,24,12,64,mixed,symmetric,0.0,uniform,0.4583333333333333,0.5416666666666666,1.5078947920873407,65.50789479208733,6.0,0.0
noise_taxonomy,2,critical_cell_entropy,8,24,12,64,mixed,symmetric,0.0,uniform,0.75,0.25,0.75,64.75,8.0,0.0
noise_taxonomy,2,contact_equivalence,4,24,12,64,mixed,symmetric,0.0,uniform,1.0,0.0,0.0,64.0,4.0,0.0
noise_taxonomy,2,contact_equivalence,6,24,12,64,mixed,symmetric,0.0,uniform,1.0,0.0,0.0,64.0,6.0,0.0
noise_taxonomy,2,contact_equivalence,8,24,12,64,mixed,symmetric,0.0,uniform,1.0,0.0,0.0,64.0,8.0,0.0
noise_taxonomy,2,expected_regret,4,24,12,64,mixed,symmetric,0.0,uniform,0.9583333333333334,0.041666666666666664,0.16666666666666666,64.16666666666667,4.0,0.0
noise_taxonomy,2,expected_regret,6,24,12,64,mixed,symmetric,0.0,uniform,1.0,0.0,0.0,64.0,6.0,0.0
noise_taxonomy,2,expected_regret,8,24,12,64,mixed,symmetric,0.0,uniform,1.0,0.0,0.0,64.0,8.0,0.0
noise_taxonomy,2,sampled_equivalence,4,24,12,64,mixed,symmetric,0.0,uniform,1.0,0.0,0.0,64.0,4.0,0.0
noise_taxonomy,2,sampled_equivalence,6,24,12,64,mixed,symmetric,0.0,uniform,1.0,0.0,0.0,64.0,6.0,0.0
noise_taxonomy,2,sampled_equivalence,8,24,12,64,mixed,symmetric,0.0,uniform,1.0,0.0,0.0,64.0,8.0,0.0
noise_taxonomy,3,dense_contact_only,4,24,12,64,mixed,symmetric,0.0,uniform,1.0,0.0,0.0,64.0,4.0,0.0
noise_taxonomy,3,dense_contact_only,6,24,12,64,mixed,symmetric,0.0,uniform,1.0,0.0,0.0,64.0,6.0,0.0
noise_taxonomy,3,dense_contact_only,8,24,12,64,mixed,symmetric,0.0,uniform,1.0,0.0,0.0,64.0,8.0,0.0
noise_taxonomy,3,critical_cell_entropy,4,24,12,64,mixed,symmetric,0.0,uniform,0.4583333333333333,0.5416666666666666,1.625,65.625,4.0,0.0
noise_taxonomy,3,critical_cell_entropy,6,24,12,64,mixed,symmetric,0.0,uniform,0.6666666666666666,0.3333333333333333,0.9693609377704334,64.96936093777043,6.0,0.0
noise_taxonomy,3,critical_cell_entropy,8,24,12,64,mixed,symmetric,0.0,uniform,0.875,0.125,0.4166666666666667,64.41666666666667,8.0,0.0
noise_taxonomy,3,contact_equivalence,4,24,12,64,mixed,symmetric,0.0,uniform,1.0,0.0,0.0,64.0,4.0,0.0
noise_taxonomy,3,contact_equivalence,6,24,12,64,mixed,symmetric,0.0,uniform,1.0,0.0,0.0,64.0,6.0,0.0
noise_taxonomy,3,contact_equivalence,8,24,12,64,mixed,symmetric,0.0,uniform,1.0,0.0,0.0,64.0,8.0,0.0
noise_taxonomy,3,expected_regret,4,24,12,64,mixed,symmetric,0.0,uniform,0.875,0.125,0.20833333333333334,64.20833333333333,4.0,0.0
noise_taxonomy,3,expected_regret,6,24,12,64,mixed,symmetric,0.0,uniform,1.0,0.0,0.0,64.0,6.0,0.0
noise_taxonomy,3,expected_regret,8,24,12,64,mixed,symmetric,0.0,uniform,1.0,0.0,0.0,64.0,8.0,0.0
noise_taxonomy,3,sampled_equivalence,4,24,12,64,mixed,symmetric,0.0,uniform,0.9583333333333334,0.041666666666666664,0.08333333333333333,64.08333333333333,4.0,0.0
noise_taxonomy,3,sampled_equivalence,6,24,12,64,mixed,symmetric,0.0,uniform,1.0,0.0,0.0,64.0,6.0,0.0
noise_taxonomy,3,sampled_equivalence,8,24,12,64,mixed,symmetric,0.0,uniform,1.0,0.0,0.0,64.0,8.0,0.0
noise_taxonomy,4,dense_contact_only,4,24,12,64,mixed,symmetric,0.0,uniform,1.0,0.0,0.0,64.0,4.0,0.0
noise_taxonomy,4,dense_contact_only,6,24,12,64,mixed,symmetric,0.0,uniform,1.0,0.0,0.0,64.0,6.0,0.0
noise_taxonomy,4,dense_contact_only,8,24,12,64,mixed,symmetric,0.0,uniform,1.0,0.0,0.0,64.0,8.0,0.0
noise_taxonomy,4,critical_cell_entropy,4,24,12,64,mixed,symmetric,0.0,uniform,0.5,0.5,1.75,65.75,4.0,0.0
noise_taxonomy,4,critical_cell_entropy,6,24,12,64,mixed,symmetric,0.0,uniform,0.75,0.25,0.9693609377704334,64.96936093777043,6.0,0.0
noise_taxonomy,4,critical_cell_entropy,8,24,12,64,mixed,symmetric,0.0,uniform,0.8333333333333334,0.16666666666666666,0.5,64.5,8.0,0.0
noise_taxonomy,4,contact_equivalence,4,24,12,64,mixed,symmetric,0.0,uniform,1.0,0.0,0.0,64.0,4.0,0.0
noise_taxonomy,4,contact_equivalence,6,24,12,64,mixed,symmetric,0.0,uniform,1.0,0.0,0.0,64.0,6.0,0.0
noise_taxonomy,4,contact_equivalence,8,24,12,64,mixed,symmetric,0.0,uniform,1.0,0.0,0.0,64.0,8.0,0.0
noise_taxonomy,4,expected_regret,4,24,12,64,mixed,symmetric,0.0,uniform,0.875,0.125,0.2916666666666667,64.29166666666667,4.0,0.0
noise_taxonomy,4,expected_regret,6,24,12,64,mixed,symmetric,0.0,uniform,1.0,0.0,0.0,64.0,6.0,0.0
noise_taxonomy,4,expected_regret,8,24,12,64,mixed,symmetric,0.0,uniform,1.0,0.0,0.0,64.0,8.0,0.0
noise_taxonomy,4,sampled_equivalence,4,24,12,64,mixed,symmetric,0.0,uniform,1.0,0.0,0.0,64.0,4.0,0.0
noise_taxonomy,4,sampled_equivalence,6,24,12,64,mixed,symmetric,0.0,uniform,1.0,0.0,0.0,64.0,6.0,0.0
noise_taxonomy,4,sampled_equivalence,8,24,12,64,mixed,symmetric,0.0,uniform,1.0,0.0,0.0,64.0,8.0,0.0
noise_taxonomy,5,dense_contact_only,4,24,12,64,mixed,symmetric,0.0,uniform,1.0,0.0,0.0,64.0,4.0,0.0
noise_taxonomy,5,dense_contact_only,6,24,12,64,mixed,symmetric,0.0,uniform,1.0,0.0,0.0,64.0,6.0,0.0
noise_taxonomy,5,dense_contact_only,8,24,12,64,mixed,symmetric,0.0,uniform,1.0,0.0,0.0,64.0,8.0,0.0
noise_taxonomy,5,critical_cell_entropy,4,24,12,64,mixed,symmetric,0.0,uniform,0.3333333333333333,0.6666666666666666,2.125,66.125,4.0,0.0
noise_taxonomy,5,critical_cell_entropy,6,24,12,64,mixed,symmetric,0.0,uniform,0.625,0.375,1.1847744794971964,65.18477447949721,6.0,0.0
noise_taxonomy,5,critical_cell_entropy,8,24,12,64,mixed,symmetric,0.0,uniform,0.8333333333333334,0.16666666666666666,0.75,64.75,8.0,0.0
noise_taxonomy,5,contact_equivalence,4,24,12,64,mixed,symmetric,0.0,uniform,1.0,0.0,0.0,64.0,4.0,0.0
noise_taxonomy,5,contact_equivalence,6,24,12,64,mixed,symmetric,0.0,uniform,1.0,0.0,0.0,64.0,6.0,0.0
noise_taxonomy,5,contact_equivalence,8,24,12,64,mixed,symmetric,0.0,uniform,1.0,0.0,0.0,64.0,8.0,0.0
noise_taxonomy,5,expected_regret,4,24,12,64,mixed,symmetric,0.0,uniform,0.875,0.125,0.16666666666666666,64.16666666666667,4.0,0.0
noise_taxonomy,5,expected_regret,6,24,12,64,mixed,symmetric,0.0,uniform,1.0,0.0,0.0,64.0,6.0,0.0
noise_taxonomy,5,expected_regret,8,24,12,64,mixed,symmetric,0.0,uniform,1.0,0.0,0.0,64.0,8.0,0.0
noise_taxonomy,5,sampled_equivalence,4,24,12,64,mixed,symmetric,0.0,uniform,0.9583333333333334,0.041666666666666664,0.041666666666666664,64.04166666666667,4.0,0.0
noise_taxonomy,5,sampled_equivalence,6,24,12,64,mixed,symmetric,0.0,uniform,1.0,0.0,0.0,64.0,6.0,0.0
noise_taxonomy,5,sampled_equivalence,8,24,12,64,mixed,symmetric,0.0,uniform,1.0,0.0,0.0,64.0,8.0,0.0
noise_taxonomy,6,dense_contact_only,4,24,12,64,mixed,symmetric,0.0,uniform,1.0,0.0,0.0,64.0,4.0,0.0
noise_taxonomy,6,dense_contact_only,6,24,12,64,mixed,symmetric,0.0,uniform,1.0,0.0,0.0,64.0,6.0,0.0
